Location_ID,Facility_Type,Inventory_Value,Operational_ABC,Inventory_Action
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,926.21,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,267725.47,B,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,267725.47,B,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,267725.47,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,267725.47,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2280080.58,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2280080.58,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2280080.58,B,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2280080.58,B,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2210.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,1200.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2341985.42,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2341985.42,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2341985.42,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2341985.42,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,1320824.06,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,1320824.06,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,1320824.06,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,1320824.06,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2268487.12,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2268487.12,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2268487.12,B,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2268487.12,B,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,A,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,B,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,B,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,153400.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,153400.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,184080.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,3775.95,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,92766.6,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,92766.6,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,92766.6,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,92766.6,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,21608.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,57200.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2325.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,45878.4,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2240.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,22692.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,85117.41,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,15106.74,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,31771.43,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,9550.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,59413.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,26596.02,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,21074.7,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,21074.7,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,21074.7,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,21074.7,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,7586.2,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,26822.95,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,700.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,24303.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,30586.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,18711.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,6892.83,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,167413.01,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,649.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,117705.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Procure Immediately
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,3500.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,2000.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,1400.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,300.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,44000.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,73018.4,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,54480.6,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,103710.54,C,Monitor
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-S-SRM-SA067532-S-AND-T-SR,Depot,360.0,C,Rationalize
