PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
561301120011,Diodo Block Receiver 1800Hz,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301130016,DIODO Block Receiver 2700Hz,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301130016,DIODO Block Receiver 2700Hz,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301140010,DIODO Block Transmitter 1800Hz,Retain,7000.0,Active,Operational,7000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301140010,DIODO Block Transmitter 1800Hz,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301150015,DIODO Block Transmitter 2700Hz,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301160010,Bell Unit for SGE Block Instrument,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561303510023,Bell Relay PCB for SGE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561500230011,VRLA CELL 2V/200AH,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561501060058,Secondary Cells 2V-300AH  Un Charged,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561501060058,Secondary Cells 2V-300AH  Un Charged,Retain,90000.0,Active,Operational,90000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561501060150,Secondary Cells various capacities (R),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56160100,Battery Charger 230V/24V 40 AMPS,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56160112,BATTERY CHARGER 230V/24V/50AMPS,Monitor,0.0,,Strategic,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56163034,Voltage stabilizer 3 KVA-230V.,Monitor,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
562100260023,Butterfly Contact,Dispose,220.0,Dead Stock,Operational,220.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
562200030015,Shunt signals unit ( without base and post),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
562200030015,Shunt signals unit ( without base and post),Rationalize,2860.0,Slow Moving,Operational,2860.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
562200030015,Shunt signals unit ( without base and post),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
562200130010,"GROUND TYPE SHUNT SIGNAL UNIT WITH SIGNAL POLE, SURFACE BASE",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56220509,ELECTRONIC TIME DELAY DEVICE,Retain,91445.79,Active,Operational,91445.79,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563000010445,Ground connection for 220mm stroke point machine,Retain,375140.0,Active,Operational,375140.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563000011619,Ground Connection for Point Machine  220 mm,Retain,91091.88,Active,Operational,91091.88,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563000014025,Point machine ground connection insulation complete set including for D Bracket & P Bracke....,Retain,156486.53,Active,Operational,156486.53,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563000490017,110 V DC MOTORS WITH GEAR BOX IP having IP 67 protection  TYPE 400 V AC IMMUNITY FOR ELECT....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56300086,CRANK HANDLE ASSEMBLY TO DRG.NO.RDSO/S.10973 A-E ALT.2 FOR IRS POINT MACHINE.THE CRANK HAN....,Retain,92541.0,Active,Operational,92541.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56300128,LOCK ROD LUG & DETECTOR ROD LUG IN SET FOR GROUND CONNECTION. ONE SET COMPRISING OF (a) LO....,Dispose,1088.0,Dead Stock,Operational,1088.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563003040072,Point machine 220mm-IP67- 400V ACI,Retain,1413538.0,Active,Operational,1413538.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56300359,Insulating Components for Ground Connections of 143mm stroke Point Machine in set. One set....,Retain,49920.0,Active,Operational,49920.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301571,ROTARY TYPE  POINT MACHINE110V,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301571,ROTARY TYPE  POINT MACHINE110V,Retain,197703.54,Active,Operational,197703.54,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563015710351,RELEASED POINT MACHINE ALL TYPE,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301704,Ground Connection for IRS Point Machine,Rationalize,1435801.9,Slow Moving,Operational,1435801.9,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301704,Ground Connection for IRS Point Machine,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563045831089,ELECTRICAL IRS Point machine 220 mm STROKE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563045831120,Ground connection for Electric point machine TWS 220 mm,Retain,251450.0,Active,Operational,251450.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563045831120,Ground connection for Electric point machine TWS 220 mm,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563045840017,"Gauge Tie Plate Insulation Complete Set ( Plate-T--10371= 1 no, Bush-T-10368=03 Nos and Wa....",Retain,33050.85,Active,Operational,33050.85,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563046900034,Electric Point Machine 143 mm stroke(AC immunity 400V AC) complete with lock detector and ....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563046991581,Point CT Box Iron,Retain,140220.0,Active,Operational,140220.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563047190014,Tool Kit For IRS Point Machine 143MM (or) 220MM,Retain,5000.0,Active,Operational,5000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563047460017,GALVANIZED GROUND CONNECTION  FOR POINT MACHINE,Retain,266346.0,Active,Operational,266346.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,Retain,707486.12,Active,Operational,707486.12,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563048270017,110VDC Motors with gear box IP 67 type (Complete motor should be water proofed) 400 V AC I....,Retain,2138451.0,Active,Operational,2138451.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200060017,signal Hood,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200060017,signal Hood,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Retain,3203.0,Active,Operational,3203.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Rationalize,3203.0,Slow Moving,Operational,3203.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Retain,3203.0,Active,Operational,3203.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Retain,22421.0,Active,Operational,22421.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Retain,9267.0,Active,Operational,9267.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Retain,3089.0,Active,Operational,3089.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Retain,6178.0,Active,Operational,6178.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Retain,6178.0,Active,Operational,6178.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564200170029,CLS UNIT FRAMES FOR SIGNAL ASPECT  UNIT,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450187,"RELAY QNN1 Non-AC Immune, plug in type, Style , Twin neutral line, 24 V DC, 4F/4B contacts....",Rationalize,94400.0,Slow Moving,Operational,94400.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450217,Relay AC Immune Plug in type style-QSPA1,Retain,4460672.4,Active,Operational,4460672.4,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450217,Relay AC Immune Plug in type style-QSPA1,Monitor,116910.0,Slow Moving,Operational,116910.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450217,Relay AC Immune Plug in type style-QSPA1,Monitor,46764.0,Slow Moving,Operational,46764.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450217,Relay AC Immune Plug in type style-QSPA1,Monitor,38970.0,Slow Moving,Operational,38970.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450217,Relay AC Immune Plug in type style-QSPA1,Retain,27279.0,Active,Operational,27279.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450229,Relay AC Immune Plug in type style-QTA2,Retain,4287720.03,Active,Operational,4287720.03,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450229,Relay AC Immune Plug in type style-QTA2,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450229,Relay AC Immune Plug in type style-QTA2,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450229,Relay AC Immune Plug in type style-QTA2,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450229,Relay AC Immune Plug in type style-QTA2,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450308,"RELAY PLUG IN TYPE STYLE AC LED"" ALL ASPECT, AC LAMP PROVING RELAY UNIT WITH IN-BUILT CURR....",Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450308,"Relay AC lamp proving  Plug-in type, Style OFF aspect,  relay unit with in-built current t....",Rationalize,3591.0,Slow Moving,Operational,3591.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450308,"Relay AC lamp proving  Plug-in type, Style OFF aspect,  relay unit with in-built current t....",Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450450,"RELAY QN1, 50V VOLT, 8F/8B CONTACT, BRS-930A, NON ACI DC NEUTRAL LINE RELAY INTERLOCKED CO....",Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56451027,Relay AC  Immune Plug in  type style-QBCA1,Retain,993983.37,Active,Operational,993983.37,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56451027,Relay AC  Immune Plug in  type style-QBCA1,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56452032,RELAY QN1 12F/4B PLUG IN TYPE,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56462050,AC Shunt Signal LED with in built current regulator,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56462050,AC Shunt Signal LED with in built current regulator,Procure Immediately,1140782.02,Active,Operational,1140782.02,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56462050,AC Shunt Signal LED with in built current regulator,Procure Immediately,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56462050,AC Shunt Signal LED with in built current regulator,Procure Immediately,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56462050,AC Shunt Signal LED with in built current regulator,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468027,Route LED Signal lightning unit 100 V AC,Procure Immediately,429586.31,Active,Operational,429586.31,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468027,Route LED Signal lightning unit 100 V AC,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468027,Route LED Signal lightning unit 100 V AC,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED Red aspect with accessories,Procure Immediately,16095.14,Active,Operational,16095.14,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED Red aspect with accessories,Procure Immediately,7470306.09,Active,Operational,7470306.09,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED Red aspect with accessories,Procure Immediately,199523.25,Slow Moving,Operational,199523.25,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED Red aspect with accessories,Procure Immediately,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED Red aspect with accessories,Procure Immediately,221000.0,Slow Moving,Operational,221000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED Red aspect with accessories,Procure Immediately,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED Red aspect with accessories,Procure Immediately,1867655.54,Active,Operational,1867655.54,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED Red aspect with accessories,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED Green Aspect with accessories,Procure Immediately,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED Green Aspect with accessories,Procure Immediately,8118961.99,Active,Operational,8118961.99,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED Green Aspect with accessories,Procure Immediately,33793.08,Active,Operational,33793.08,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED Green Aspect with accessories,Procure Immediately,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED Green Aspect with accessories,Procure Immediately,57000.0,Slow Moving,Operational,57000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED Green Aspect with accessories,Procure Immediately,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED Green Aspect with accessories,Procure Immediately,568129.58,Active,Operational,568129.58,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED Green Aspect with accessories,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED Yellow aspect with accessories,Procure Immediately,26258.73,Dead Stock,Operational,26258.73,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED Yellow aspect with accessories,Procure Immediately,5425298.93,Active,Operational,5425298.93,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED Yellow aspect with accessories,Procure Immediately,106332.75,Active,Operational,106332.75,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED Yellow aspect with accessories,Procure Immediately,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED Yellow aspect with accessories,Procure Immediately,161500.0,Slow Moving,Operational,161500.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED Yellow aspect with accessories,Procure Immediately,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED Yellow aspect with accessories,Procure Immediately,1044469.39,Active,Operational,1044469.39,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED Yellow aspect with accessories,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468064,Calling on LED Signal lightning unit 100 V AC,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468064,Calling on LED Signal lightning unit 100 V AC,Procure Immediately,2356722.08,Active,Operational,2356722.08,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468064,Calling on LED Signal lightning unit 100 V AC,Procure Immediately,914526.1,Active,Operational,914526.1,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468064,Calling on LED Signal lightning unit 100 V AC,Procure Immediately,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680650983,led road signal red,Retain,884607.72,Active,Operational,884607.72,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680650983,led road signal red,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680650983,led road signal red,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680660990,LED Road Signal yellow,Retain,499036.2,Active,Operational,499036.2,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680660990,LED Road Signal yellow,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680660990,LED Road Signal yellow,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680680010,CLS unit 3 Aspect,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680700883,LED Calling On Signal,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564681270940,G MARKER BOARD,Rationalize,15000.0,Slow Moving,Operational,15000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564681510123,Supply of Double Digit Multi Lamp Route Indicator (LED Type). Specification as per Annexur....,Dispose,237616.6,Dead Stock,Operational,237616.6,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564681530018,"SIGNALS, COLOUR LIGHT signal 4 aspects",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564681870012,RED LED Main Aspect.,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564682290015,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564682300010,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564682310014,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564682320019,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564682330013,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564682340018,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Retain,11896.0,Active,Operational,11896.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564700010027,Shunt signal Ground type with accessories,Retain,26960.16,Active,Operational,26960.16,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564700140014,"Signals, Shunt.",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150080,TERMINAL PBT 25MM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Retain,6600.0,Active,Operational,6600.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800150091,ARA PBT TERMINAL 25MM,Retain,73728.0,Active,Operational,73728.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800230128,IPS SMR MODULE 110V 20AMP,Retain,1070942.11,Active,Operational,1070942.11,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800580012,DC DC CONVERTER 100-150 V/ 1 A (AMARA RAJA IPS),Rationalize,173460.0,Slow Moving,Operational,173460.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000074639,Retroreflective sticker for Goods Warning Board,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000074846,Goods Warning Board with Reflective Sheet.,Rationalize,23232.0,Slow Moving,Operational,23232.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000075826,Block Section Limit Board (BSLB),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000076788,Calling on Board - RETRO REFLECTIVE CALLING ON BOARD OF SIZE : 450MM X 900MM BASE MATERIAL....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000090130,B type CHOKE,Retain,10200.0,Active,Operational,10200.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000090130,B type CHOKE,Dispose,1000.0,Dead Stock,Operational,1000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000094328,B type CHOKE coil for single rail Track Circuit on 25KV 50 Hz AC electrified section as pe....,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000094328,B type CHOKE coil for single rail Track Circuit on 25KV 50 Hz AC electrified section as pe....,Retain,730512.0,Active,Operational,730512.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000094328,B type CHOKE coil for single rail Track Circuit on 25KV 50 Hz AC electrified section as pe....,Rationalize,66432.0,Slow Moving,Operational,66432.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000094328,B type CHOKE coil for single rail Track Circuit on 25KV 50 Hz AC electrified section as pe....,Retain,26676.0,Active,Operational,26676.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000094328,B type CHOKE coil for single rail Track Circuit on 25KV 50 Hz AC electrified section as pe....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500026,APPRATUS CASE GRS TYPE,Retain,924027.0,Active,Operational,924027.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
