PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Depot,Inventory_Domain,Business_Unit,Division,Snapshot_Date,Pipeline_Version
539823770018,TWO ASPECT MAIN LED SIGNAL,0.0,0.0,1755,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823780012,THREE ASPECT MAIN LED SIGNAL,0.0,0.0,1755,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824870010,CABLE 10 PAIR,0.0,0.0,977,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824910018,RELAY RACK TO HOLD 100 RELAYS,0.0,0.0,1541,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824970015,ELECTRONIC PUSH BUTTON TELEPHONE,0.0,0.0,1542,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824990014,LED RED WITH CURRENT REGULATOR,0.0,0.0,1790,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
40070013,CABLE PVC COPPER 3/.7MMBLAC,0.0,0.0,1076,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
40070980,"PVC INSULATED,4CORE, 25 SQ.mm PVC SHEATHED, UNARMOURED FLEXIBLE COPPER CABLE (354/0.3mm) T....",0.0,0.0,879,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
45174404,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FR....,0.0,0.0,1245,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,0.0,0.0,801,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
52156576,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,0.0,0.0,1971,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
52156618,BATTERY CHARGER 230V AC / 24V DC 20 AMPS TO RDSO SPECN.IRS.S.86/2000 AMENDMENT NO.4 OR LAT....,0.0,0.0,972,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812660014,CLS POLE,0.0,0.0,1129,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812670019,ELECTRONIC PUSH BUTTON TELEPHONE 1+1,0.0,0.0,1612,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812740010,TX COIL AMPLITUDE,0.0,0.0,1839,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812750015,RX COIL AMPLITUDE,0.0,0.0,1836,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812760010,BOX GRS FULL (RTU TYPE),0.0,0.0,1003,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812780019,CONDENSER UNIT FOR TLB UNIT NO.1,0.0,0.0,1259,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812790013,CONDENSER UNIT FOR TLB UNIT.II,0.0,0.0,1259,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812800018,CONDENSER UNIT FOR TLB UNIT.III,0.0,0.0,1259,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812810012,CONDENSER UNIT FOR TLB UNIT.NO.IV,0.0,0.0,1259,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812830011,BOX GRS HALF SIZE 1/2,0.0,0.0,1744,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812930017,PUSH SWITCH FOR TLB INSTRUMENT,0.0,0.0,1205,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539812970015,RELAY QT2,0.0,0.0,866,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539813000010,TELEPHONE LIGHT WEIGHT PORTABLE CONTROL PHONE,0.0,0.0,1542,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
469032821007,EMPTY BARREL   210 lit. CAP,0.0,0.0,881,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
500500680030,HALF SPLIT DWC PIPE,0.0,0.0,1053,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823320013,PAINT RED OXIDE,0.0,0.0,1808,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539839010018,Empty cable drum,0.0,0.0,1164,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539851450011,SUIT DARK GREY 1.5M,0.0,0.0,837,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539851470010,SAREES BLUE,0.0,0.0,837,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539851480015,SHIRT CLOTH GREY,0.0,0.0,837,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
71010324,BRUSHES PAINT and VARNISH FLAT SIZE 12 MM TO IS: 384(part -1) ;2012(or) LATEST AND BRISTLE....,0.0,0.0,1934,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
71010336,"BRUSHES, PAINTS & VARNISHES, FLAT, SIZE 25mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS....",0.0,0.0,1934,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
71010361,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 63mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",0.0,0.0,853,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
71080545,"STREET BROOMS (Malar), PADAL MADE WITH BROOMSTICKS 68 cms to 70cms LONG WITH  THICK END  A....",0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
72010058,High speed steel hand hack saw blades to size 300mm x 12.5mm x 0.63 x 14 TPI (teeth per in....,0.0,0.0,1934,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
72010332,LIGHT POWER HACKSAW BLADE HIGH SPEED TO SIZE 400 mm LONG  x 25 mm WIDTH X 1.25 / 2.5mm TO ....,0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
75544453,TWINE COUNTRY JUTE 3PLY TO IS.SPECN.NO.1912/84 VARIETY NO.6.,0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
759084543666,SAFETY HELMET,0.0,0.0,844,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
77034454,"ENAMEL, SYNTHETIC, EXTERIOR, FINISHING, 'BLACK'. SPECIFICATION: IS:8662\04 & ICF\MD\SPEC-0....",0.0,0.0,1543,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
