PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe
430800010016,TIPL Hand held Digital Infrared medical Thermometer,Dead Stock,Dead Stock,4600.0,C,Operational
459072090024,Transformer 230/110/2 KVA,Slow Moving,Very Slow Moving,0.0,C,Operational
460200261956,Tool kit for point machine (New),Active,Active,50000.0,C,Operational
50232319,TELEPHONE MAGNETTO,Active,Active,708578.91,A,Operational
539824920050,TRANSFORMER RECTIFIER 110/12V/2A,Slow Moving,Very Slow Moving,0.0,C,Operational
542400040030,Trestle 4 Way,Dead Stock,Dead Stock,134400.0,C,Operational
549801611199,TRACK FEED BATTERY CHARGER,Active,Active,216620.0,B,Operational
556200010164,Trestle 2 way,Slow Moving,Very Slow Moving,27600.0,C,Operational
560604917885,Signal maintainers tool bag with tools,Slow Moving,Very Slow Moving,0.0,C,Operational
560607040019,THUMB SWITCH 3 POSITION.,Active,Active,897602.56,A,Operational
560607460010,Transformer 230/110V/1KVA,Slow Moving,Very Slow Moving,0.0,C,Operational
561301620019,TL BLOCK INSTRUMENT WITH Q SERIES RELAYS,Dead Stock,Dead Stock,0.0,C,Operational
565000060239,THUMB SWITCH 2 Position,Active,Active,134700.0,C,Operational
56509376,TERMINAL PBT MAKE 25MM,Active,Active,387417.25,B,Operational
56509388,TERMINAL PBT 60MM,Active,Active,392089.59,B,Operational
56509583,TRACK LEAD JUNCTION BOX - FRP TYPE,Dead Stock,Dead Stock,0.0,C,Operational
565099690019,Track feed Resistance 30 ohms,Slow Moving,Slow Moving,504.08,C,Operational
565100010106,Transformer  230v/110 500VA,Dead Stock,Dead Stock,0.0,C,Operational
565100010106,Transformer  230v/110 500VA,Dead Stock,Dead Stock,0.0,C,Operational
567909680010,Tumbler Spring For E - Type Lock,Dead Stock,Dead Stock,4950.0,C,Operational
567911730010,TRANSFORMER RECTIFIER  110/24/2A,Slow Moving,Slow Moving,0.0,C,Operational
569003190014,TERMINAL 50 WAY  RELEASED,Dead Stock,Dead Stock,0.0,C,Operational
570111780074,32-inch full HD resolution Monitor capable of 24x7 mode of operation to use as Video Displ....,Slow Moving,Very Slow Moving,0.0,C,Operational
724800160141,Train Shunt Meter,Active,Monitor,0.0,C,Operational
727903281648,TOOL KIT FOR POINT MACHINE (Wrong Ledger),Slow Moving,Slow Moving,0.0,C,Operational
567921330040,Vital cut off card (ME1633OC-OVC CARD) With PCB Code M633OVC-01 (MEDHA),Dead Stock,Dead Stock,0.0,C,Operational
56163034,"VOLTAGE  STABILIZERS 3 KVA / 230 V SINGLE PHASE, SHELF MOUNTING, STATIC, FERRO RESONANT TY....",Active,Active,269628.03,B,Operational
400200120029,PVC Wire coil of size 16/0.2 Sqmm,Dead Stock,Dead Stock,0.0,C,Operational
400200120029,PVC Wire coil of size 16/0.2 Sqmm,Dead Stock,Dead Stock,0.0,B,Operational
545401110011,WIRE COIL 14/.22 TWIN TWISTED FLEXIBLE WIRES 100 Mtr LENTH,Dead Stock,Dead Stock,0.0,C,Operational
551200010261,Ward Spring for E Type LOCKS,Dead Stock,Dead Stock,0.0,C,Operational
55630212,WIRE 8 SWG (GI),Dead Stock,Dead Stock,0.0,C,Operational
561300670957,Reset box FOR UAC BY-MAKE (RELEASED),Slow Moving,Very Slow Moving,0.0,C,Operational
569003180010,UNIVARSAL AXLE COUNTER EJB  RELEASED,Slow Moving,Very Slow Moving,0.0,C,Operational
569003170015,UAC DC DC CONVERTOR (RELEASED),Slow Moving,Very Slow Moving,0.0,C,Operational
567911870013,UNIVERSAL AXLE COUNTER  EVALUATOR (RELEASED),Slow Moving,Very Slow Moving,0.0,C,Operational
543500020087,OFF SET BRACKET  90MM SMALL,Slow Moving,Slow Moving,7000.0,C,Operational
543500020087,OFF SET BRACKET  90MM SMALL,Slow Moving,Slow Moving,7000.0,C,Operational
543500020099,OFF SET BRACKET  140MM FOR CLS (LARGE),Slow Moving,Slow Moving,0.0,C,Operational
543500020099,OFF SET BRACKET  140MM FOR CLS (LARGE),Slow Moving,Slow Moving,0.0,C,Operational
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,Slow Moving,Slow Moving,4523.23,C,Operational
401107910011,PVC INSULATED CABLE 2C x 2.5 sq.mm,Slow Moving,Very Slow Moving,123500.0,C,Operational
902500319657,Revolving Chair BOSQ,Active,Monitor,0.0,C,Operational
461506450378,CHANNEL BOND PINS,Active,Monitor,18234.4,C,Operational
462100771983,CLASS A PROTECTION- COPPER TAPE 25mm X3mm,Active,Active,539139.58,B,Operational
501000400018,CT BOX 10 PAIR,Slow Moving,Very Slow Moving,0.0,C,Operational
509000348553,CELL Secondary 2V/300AH,Slow Moving,Very Slow Moving,0.0,C,Operational
521500430050,Central server(rack model )with intel Xeol Silver 4309Y Processor or equivalent or bette....,Slow Moving,Very Slow Moving,0.0,C,Operational
539804080016,CT Box 20 Pair,Dead Stock,Dead Stock,0.0,C,Operational
560608500014,B Type Choke,Active,Active,0.0,C,Operational
560800150599,4 ASPECT CLS FRP Type,Active,Active,24335.59,C,Operational
561548300013,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/80 AH CAPACITY,Active,Active,598182.4,B,Operational
561548530018,CELL Secondary 2v 400AH,Slow Moving,Very Slow Moving,0.0,C,Operational
539814340357,Communication Equipment - Network Switch,Active,Active,1860000.0,A,Operational
539814490010,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH,Active,Monitor,1000624.35,A,Operational
539820850015,CRANK ADJUSTABLE 12 X 18,Slow Moving,Very Slow Moving,81018.0,C,Operational
539820850015,CRANK ADJUSTABLE 12 X 18,Slow Moving,Very Slow Moving,81018.0,C,Operational
539822620013,Secondary Cells 2V/200AH,Active,Active,773759.63,A,Operational
539824811004,CABLE 24C X 1.5 SQMM,Active,Active,368742.5,B,Operational
539863960013,CABLE TERMINATION BOX FRP TYPE(CTB),Active,Active,828687.6,A,Operational
539882210058,CLS 4 ASPECT,Active,Active,12584.0,C,Operational
539896950525,CLS Unit 2 Aspect FRP,Active,Active,5642232.28,A,Operational
542100010079,Crank Ordinary  12 X 12,Slow Moving,Very Slow Moving,13891.6,C,Operational
542100010079,Crank Ordinary  12 X 12,Slow Moving,Very Slow Moving,13891.6,C,Operational
543500010010,CLS  LADDER 3.5 Mtrs,Active,Active,53342.19,C,Operational
543500010010,CLS  LADDER 3.5 Mtrs,Active,Active,53342.19,C,Operational
336800480025,120 AH VRLA battery conforming to RDSO specification No: IRS/S-93/96 (A) (Amd.1) or lates....,Slow Moving,Very Slow Moving,0.0,C,Operational
400785690017,PVC INSULATED CABLE 19C x 1.5 sq.mm,Slow Moving,Very Slow Moving,0.0,C,Operational
400900640010,PVC INSULATED CABLE  2C x 25 sq.mm,Slow Moving,Slow Moving,9536.0,C,Operational
400900650015,PVC INSULATED CABLE 30C x 1.5 sq.mm,Active,Monitor,0.0,C,Operational
401107900017,PVC INSULATED CABLE 12C x 1.5 sq.mm,Active,Active,0.0,C,Operational
564680670945,CLS Unit 2 Aspect,Slow Moving,Slow Moving,34762.75,C,Operational
564680680689,CLS unit 3 Aspect (Metalic),Active,Active,133848.0,C,Operational
564680700019,Calling ON SIGNAL UNIT,Active,Active,0.0,C,Operational
564681290100,CLS Post 3.6 MTS,Active,Active,0.0,C,Operational
567900760010,CLS Unit 3 Aspect FRP (Non metallic),Active,Active,5192952.28,A,Operational
567900760010,CLS Unit 3 Aspect FRP (Non metallic),Active,Active,5192952.28,C,Operational
544100200061,CLS POST 4.6 MTRS,Active,Active,9954.0,C,Operational
603208471008,"Change over switch, 32amp.",Dead Stock,Dead Stock,6050.0,C,Operational
781062820017,Cantilever non revolving office chair,Slow Moving,Slow Moving,0.0,C,Operational
405000100017,CABLE MARKER  RCC TYPE,Active,Active,35866.11,C,Operational
420415680054,DIGITAL HANDHELD TRUE AC/DC CLAMP MALTIMETER,Slow Moving,Very Slow Moving,0.0,C,Operational
569004270017,"DATA LOGGER FAULT ANALYSIS TERMINAL (ASUS Vivo,21.5 FHD, All-in-One Desktop)",Dead Stock,Dead Stock,0.0,C,Operational
469031052235,Digital INSULATION TESTER (MEGGER),Slow Moving,Very Slow Moving,0.0,C,Operational
470200543962,"DG SET, 10KVA",Dead Stock,Dead Stock,0.0,C,Operational
509000501938,DATALOGGER External Modem For T networking,Dead Stock,Dead Stock,11991.0,C,Operational
539805240015,B21. Data logger of 1024 digital and 32 analog input.,Dead Stock,Dead Stock,0.0,C,Operational
560403082796,DC -DC CONVERTOR 24/40/10A-HBL,Slow Moving,Slow Moving,425540.94,B,Operational
560600500062,DC- DC Converter 110/24v/10A for EI power supply.,Slow Moving,Slow Moving,0.0,C,Operational
560604545740,ELECTRIC TRACK DRILLING MACHINE 110V/50HZ WITH STAND,Dead Stock,Dead Stock,0.0,C,Operational
539811560012,.....,Slow Moving,Very Slow Moving,0.0,C,Operational
539831510026,DC-DC convertor 24v/48v /5A,Slow Moving,Very Slow Moving,88535.0,C,Operational
539832391343,DC DC converter 110V DC 24-40V/5A  ( HBL  make),Active,Active,126555.0,C,Operational
539897070569,DWC pipe with coupler,Active,Active,0.0,C,Operational
541500850025,.....,Dead Stock,Dead Stock,0.0,C,Operational
569019600016,Wired DCDP panel suitable for M/s Amaraja make IPS system confirming to RDSO spec no: RDSO....,Dead Stock,Dead Stock,0.0,C,Operational
569800010032,DC-DC CONVERTER 24-40V/ 10A As per specification RDSO/SPN/165/2012(VER3.0)-AMARARAJA,Slow Moving,Slow Moving,542354.58,B,Operational
565010000010,DATALOGGER 2048 DIGI I/P 32 A I/P,Dead Stock,Dead Stock,0.0,C,Operational
565010000010,DATALOGGER 2048 DIGI I/P 32 A I/P,Dead Stock,Dead Stock,0.0,C,Operational
565010000010,DATALOGGER 2048 DIGI I/P 32 A I/P,Dead Stock,Dead Stock,0.0,C,Operational
565010000010,DATALOGGER 2048 DIGI I/P 32 A I/P,Dead Stock,Dead Stock,0.0,C,Operational
565010000010,DATALOGGER 2048 DIGI I/P 32 A I/P,Dead Stock,Dead Stock,0.0,C,Operational
565110000018,DATALOGGER DUAL E1 CONVERTOR CARD,Dead Stock,Dead Stock,113156.0,C,Operational
565110000018,DATALOGGER DUAL E1 CONVERTOR CARD,Dead Stock,Dead Stock,113156.0,C,Operational
565110000018,DATALOGGER DUAL E1 CONVERTOR CARD,Dead Stock,Dead Stock,113156.0,C,Operational
565110000018,DATALOGGER DUAL E1 CONVERTOR CARD,Dead Stock,Dead Stock,113156.0,C,Operational
565110000018,DATALOGGER DUAL E1 CONVERTOR CARD,Dead Stock,Dead Stock,113156.0,A,Operational
565110000018,DATALOGGER DUAL E1 CONVERTOR CARD,Dead Stock,Dead Stock,113156.0,C,Operational
565172840041,Data Logger With 512 Digital Input,Dead Stock,Dead Stock,0.0,C,Operational
560400022727,DC-DC convertor 110/24/5A,Dead Stock,Dead Stock,0.0,C,Operational
725800138845,DIGITAL MULTIMETER (Hand Held)Make: RISHABH,Dead Stock,Dead Stock,0.0,C,Operational
725803820084,Data Analyser( Lap top),Slow Moving,Very Slow Moving,0.0,C,Operational
869014510053,"DEMINERALIZATION WATER TREATMENT PLANT, Purifying capacity 100 LPH with RO system. Input ....",Dead Stock,Dead Stock,0.0,C,Operational
567916800025,Mini DCDP Cabinet containing 06 nos of 110V DC input to 24-40VDC output 10 capacity conver....,Slow Moving,Very Slow Moving,0.0,C,Operational
569002490889,DC DC CONVERTOR 24/40/10A-STATCON,Slow Moving,Slow Moving,615955.54,B,Operational
569002491870,DC- DC converter 110V DC 24-32v/5A (HBL Make),Active,Active,123900.0,C,Operational
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,Dead Stock,Dead Stock,0.0,C,Operational
569002660011,DATALOGGER DUAL E1 EXTENDOR CYGNUS,Dead Stock,Dead Stock,35400.0,C,Operational
569003720015,DATALOGGER PRINTER,Dead Stock,Dead Stock,0.0,C,Operational
430200028964,Hand held digital multimeter RISHABH,Slow Moving,Very Slow Moving,0.0,C,Operational
560408770046,FRMC MODULE FOR EI (MAKE KYOSAN),Slow Moving,Slow Moving,0.0,C,Operational
539872300040,FIT AND FORGET LEAD/BOND WIRE 2 METERS,Active,Active,0.0,C,Operational
543100040010,Foundation A type,Dead Stock,Dead Stock,495679.0,C,Operational
543100040010,Foundation A type,Dead Stock,Dead Stock,495679.0,B,Operational
569013140044,FIT AND FORGET BOND WIRE 2 METER,Slow Moving,Slow Moving,0.0,C,Operational
569015320025,FIT AND FORGET LEAD/BOND WIRE 4 MTRS.,Active,Active,6499.4,C,Operational
569042850078,Fit and forget  lead wire 3 Mtr,Slow Moving,Slow Moving,0.0,C,Operational
565110000018,FIRE ALARM ADDRESSABLE PANEL WITH TCP IP MODULE,Dead Stock,Dead Stock,0.0,C,Operational
565110000018,FIRE ALARM ADDRESSABLE PANEL WITH TCP IP MODULE,Dead Stock,Dead Stock,0.0,C,Operational
565110000018,FIRE ALARM ADDRESSABLE PANEL WITH TCP IP MODULE,Dead Stock,Dead Stock,0.0,C,Operational
565110000018,FIRE ALARM ADDRESSABLE PANEL WITH TCP IP MODULE,Dead Stock,Dead Stock,0.0,C,Operational
565110000018,FIRE ALARM ADDRESSABLE PANEL WITH TCP IP MODULE,Dead Stock,Dead Stock,0.0,A,Operational
565110000018,FIRE ALARM ADDRESSABLE PANEL WITH TCP IP MODULE,Dead Stock,Dead Stock,0.0,C,Operational
669080620082,Ferrule Printer (Canon MK -3000 cable ID Printer along with standard accessories ),Slow Moving,Very Slow Moving,0.0,C,Operational
727900920063,Fire Extinguisher (CO2 type),Active,Monitor,0.0,C,Operational
860104640026,CPU CARD FOR FIRE ALARM SYSTEM,Dead Stock,Dead Stock,97308.0,C,Operational
990401070023,RC-TU150B canon Ink ribbon Black  (5PC/set)150m/pc- Total:750mtr,Slow Moving,Very Slow Moving,0.0,C,Operational
990401080016,PVC tube white 100m/roll-3.0mm ID for(for 1.0 and 1.5sq mm wire),Slow Moving,Very Slow Moving,0.0,C,Operational
567912550014,Fire Alarm Analogue controller for LHS cable (LHS Panel),Dead Stock,Dead Stock,0.0,C,Operational
569003010012,FIRE ALARM SOUNDER CUM STROBE 24V,Dead Stock,Dead Stock,40000.0,C,Operational
569003010012,FIRE ALARM SOUNDER CUM STROBE 24V,Dead Stock,Dead Stock,40000.0,C,Operational
569003020017,FIRE ALARM ANALOGUE ADDRESSABLE MANUAL CALL POINT,Dead Stock,Dead Stock,0.0,C,Operational
569003020017,FIRE ALARM ANALOGUE ADDRESSABLE MANUAL CALL POINT,Dead Stock,Dead Stock,0.0,C,Operational
569003030011,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED,Slow Moving,Very Slow Moving,105952.0,C,Operational
569003030140,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED cable,Slow Moving,Very Slow Moving,0.0,C,Operational
569003500015,FIRE ALARM ANLOGUE TYPE LHS (LINEAR HEAT SENCING) CABLE Miscellaneous.,Dead Stock,Dead Stock,0.0,C,Operational
569003510010,FIRE ALARM CONTROL MODULE WITH IN BUILT ISOLATOR,Slow Moving,Very Slow Moving,13000.0,C,Operational
569003520014,FIRE ALARM EOL (END OF LINE) RESISTOR,Dead Stock,Dead Stock,7000.0,C,Operational
569003530019,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING CONTROL PANEL,Dead Stock,Dead Stock,0.0,C,Operational
569003540013,FIRE ALARM HEAT AND SMOKE MULTI SENSOR,Slow Moving,Very Slow Moving,46128.45,C,Operational
569003540037,FIRE ALARM  NS-7 (IBS Work),Dead Stock,Dead Stock,0.0,C,Operational
569003550018,FIRE ALARM PROBE TYPE BIMETALIC RESETTABLE TYPE HEAT DETECTOR,Dead Stock,Dead Stock,0.0,C,Operational
569003560012,FIRE ALARM RELAY MODULE WITH BACK BOX AND ACESSORIES,Slow Moving,Slow Moving,0.0,C,Operational
569003570017,FIRE ALARM UV/IR FLAME DETECTOR,Dead Stock,Dead Stock,0.0,C,Operational
569003580011,FIRE ALARM ZONE INTERFACE MODULE WITH IN BUILT ISOLATOR,Dead Stock,Dead Stock,0.0,C,Operational
569003590016,FIRE ALARM CABLE 2X1.5 SQMM ARMOURED,Slow Moving,Very Slow Moving,36630.0,C,Operational
569003600010,FIRE ALARM 25MM RED COLOURED PVC PIPE,Slow Moving,Very Slow Moving,36406.64,C,Operational
569005060018,Fire alarm TCP/IP Module,Dead Stock,Dead Stock,0.0,C,Operational
569005070012,Fire alarm Monitor Module,Dead Stock,Dead Stock,12400.0,C,Operational
569005080017,Fire alarm power supply battery 12v 7AH,Dead Stock,Dead Stock,0.0,C,Operational
569005090011,Fire Alarm Linear Heat Interface Module,Dead Stock,Dead Stock,0.0,C,Operational
569005100016,Fire Alarm Panel with Loop,Dead Stock,Dead Stock,0.0,C,Operational
569005110010,Fire alarm GSM Control Panel,Dead Stock,Dead Stock,0.0,C,Operational
569005120015,Fire Alarm Fault Isolator Base Detector,Slow Moving,Very Slow Moving,11000.0,C,Operational
569006770017,Fuse PPTC 6 Amps,Dead Stock,Dead Stock,0.0,C,Operational
405000010454,GI Wire 8 SWG,Slow Moving,Slow Moving,502.67,C,Operational
501000260269,GI pipe 100mm,Active,Active,5032.8,C,Operational
501000260269,GI pipe 100mm,Active,Active,5032.8,C,Operational
501000262606,GI pipe 50 mm,Active,Active,127178.64,C,Operational
501000262606,GI pipe 50 mm,Active,Active,127178.64,C,Operational
501000268657,GI PIPE 100 mm dia,Active,Active,405140.4,B,Operational
501000269080,GI PIPE 50mm,Active,Monitor,52166.4,C,Operational
522001380040,GRS BOX FULL SIZE,Active,Active,389064.0,B,Operational
567925370032,Ground Connection For  Point Machine 220 mm stroke 1 in 8.5,Active,Active,115899.0,C,Operational
539827310014,GI Ground connection IRS Type,Active,Active,59424.0,C,Operational
563000010056,Ground connection rods for TWS point machine (220MM STROKE),Active,Active,187570.0,B,Operational
563000013562,Galvanised Ground connection for 220mm  point machine with clamp point lock bar assembly 1....,Active,Active,127940.49,C,Operational
563045831326,Galvanized ground connection for 220 mm point machine,Active,Active,395489.02,B,Operational
549007470017,Goods Warning Board,Dead Stock,Dead Stock,0.0,C,Operational
549007470017,Goods Warning Board,Dead Stock,Dead Stock,0.0,C,Operational
549007470017,Goods Warning Board,Dead Stock,Dead Stock,0.0,C,Operational
549007470017,Goods Warning Board,Dead Stock,Dead Stock,0.0,C,Operational
549008200010,GRS BOX RTU TYPE,Active,Monitor,256656.0,C,Operational
549008200010,GRS BOX RTU TYPE,Active,Monitor,256656.0,B,Operational
549008200010,GRS BOX RTU TYPE,Active,Monitor,256656.0,C,Operational
522001380180,GRS BOX (Half size),Active,Active,197135.0,B,Operational
469031378918,PRINTER HP LASER JET (All in one ),Dead Stock,Dead Stock,0.0,C,Operational
560608710010,PBT TERMINAL 60mm,Active,Active,751141.1,A,Operational
560608710010,PBT TERMINAL 60mm,Active,Active,751141.1,C,Operational
539840550013,PBT FUSE BLOCK 60MM,Active,Active,128840.48,C,Operational
563000200180,Point machine 143 mm stroke ( 400V AC IMMUNISED),Slow Moving,Slow Moving,94791.67,C,Operational
563003040084,Point machine 143mm-IP67-160V ACI,Active,Monitor,965390.0,A,Operational
563003040096,Point machine 143mm-IP67- 400V ACI,Active,Active,284769.0,B,Operational
570104850078,Portable Data Analyser for RTU/Datalogger,Dead Stock,Dead Stock,0.0,C,Operational
563015710041,POINT MACHINE 220 mm SEMI ASSEMBLED,Active,Active,202697.37,B,Operational
563045831922,IRS Point machine 220mm  Stroke 400V (TWS),Slow Moving,Very Slow Moving,0.0,C,Operational
563045833220,Point Machine 220 mm Stroke  IP 67 400V. ACI,Active,Active,605802.0,B,Operational
564800150017,PBT TERMINAL 25MM,Active,Active,78598.8,C,Operational
565199840453,Client PC for interfacing to CMU and CRIS server as per the specification: Intel core i7 m....,Slow Moving,Very Slow Moving,0.0,C,Operational
549006320036,INDICATION PANEL (for IBS at WRA-KJKD B- line for block section),Dead Stock,Dead Stock,0.0,C,Operational
56301571,POINT MACHINE 110V ROTARY TYPE 143mm Stroke,Slow Moving,Slow Moving,0.0,C,Operational
56301571,POINT MACHINE 110V ROTARY TYPE 143mm Stroke,Slow Moving,Slow Moving,0.0,C,Operational
539803365994,LIGHTNING ARRESTER OF CLASS A FOR BUILDING PROTECTION. (NS-1),Active,Monitor,2520000.0,A,Operational
539803366007,"Elevation pole/mast of 5m length, for lightning protection. (NS-4)",Active,Monitor,336000.0,B,Operational
560603040013,LED MAIN SIGNAL ASPECT RED,Active,Active,427361.66,B,Operational
562200010016,56462050: LED SHUNT SIGNAL WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE.....,Active,Monitor,135700.74,C,Operational
231057680062,Test link/Box for Lightning Arrester,Active,Monitor,3552.0,C,Operational
564681370015,LED CALLING ON SIGNAL,Active,Active,601600.58,B,Operational
569003920041,Sealing lead Tablets,Active,Monitor,10243.86,C,Operational
564681680284,LED Route Signal,Slow Moving,Slow Moving,69184.0,C,Operational
564681880017,LED MAIN SIGNAL ASPECT GREEN,Active,Active,999452.79,A,Operational
567900801023,LIGHTNING AND SURGE PROTECTION DEVICE,Slow Moving,Slow Moving,93810.0,C,Operational
567900801023,LIGHTNING AND SURGE PROTECTION DEVICE,Slow Moving,Slow Moving,93810.0,C,Operational
543500020312,CLS LADDER 4.5 mtr,Active,Active,17597.53,C,Operational
567912360043,Resettable 6 digit LCD lighting strock recorder/ transient event counter. (NS-3),Active,Monitor,504000.0,B,Operational
564681380525,LED  MAIN SIGNAL ASPECT YELLOW,Active,Active,179203.08,B,Operational
429008480029,"SMF lead acid battery, reachable 12V-42AH with warranty.  , .",Active,Active,212645.44,B,Operational
869026010019,STORAGE BATTERY 12V/80 AH,Slow Moving,Very Slow Moving,0.0,C,Operational
509000347883,Storage Lead Acid Battery 12V/65 AH,Active,Monitor,0.0,C,Operational
509041003659,Solar Panel 12V 35W,Dead Stock,Dead Stock,57744.0,C,Operational
560400240494,PD 21 KHZ CARD FOR HASSDAC GG TRONICS MAKE AXLE COUNTER  VER.3.0 with necessary stickers,Dead Stock,Dead Stock,0.0,C,Operational
560406680029,PD  21 KHZ Card Suitable for GG Tronic make SSDAC Ver 3.0 or latest with necessary sticker....,Dead Stock,Dead Stock,0.0,C,Operational
560406690035,PD 25 KHZ Card suitable for GG Tronic make SSDAC Ver 3.0 or latest with necessary stickers,Dead Stock,Dead Stock,0.0,C,Operational
560606610023,SPD CLASS D TYPE 24V DC,Dead Stock,Dead Stock,0.0,C,Operational
560614200215,SSBPAC- lightening and surge protection devices Class D for data lines  (1Set=2Nos.),Slow Moving,Very Slow Moving,0.0,C,Operational
560614200227,SSBPAC- lightning and surge protection devices for data lines to Auto-Change over card.  ....,Slow Moving,Very Slow Moving,0.0,C,Operational
562200010119,SHUNT SIGNAL Unit with Offset 90mm,Slow Moving,Slow Moving,0.0,C,Operational
539819571023,SPD Indicative type  Class D Protective Device for  110V DC (DEHN part no. 953209),Dead Stock,Dead Stock,0.0,C,Operational
539859060027,SOLDER WIRE-Flux Cored,Slow Moving,Very Slow Moving,0.0,C,Operational
542222890244,"Sliding Boom Complete set. Including all channels, Pipes, rollers, E type locks etc One c....",Slow Moving,Slow Moving,0.0,C,Operational
543100020011,SURFACE BASE 140 MM DIA,Active,Active,215303.45,C,Operational
543100020011,SURFACE BASE 140 MM DIA,Active,Active,215303.45,B,Operational
543100020011,SURFACE BASE 140 MM DIA,Active,Active,215303.45,C,Operational
031431700058,STAINLESS STEEL WIRE ROPE (SIZE-4 MM),Active,Active,858900.0,A,Operational
564700010027,"Shunt signal,Base and  Post",Slow Moving,Very Slow Moving,35234.0,C,Operational
567900419566,"SSBPAC- Relays  1. QNN1 4F 4B RELAY - 4 nos, 2. QNA1 8F 8B RELAY - 10nos, 3. QL1 11F 4B R....",Slow Moving,Very Slow Moving,0.0,C,Operational
567900801023,SURGE PROTECTION DEVICE (CLASS B & C),Active,Monitor,28352.3,C,Operational
567900801023,SURGE PROTECTION DEVICE (CLASS B & C),Active,Monitor,28352.3,C,Operational
567900805272,SURGE PROTECTION DEVICE 24V,Active,Active,146440.6,C,Operational
567900808819,SURGE PROTECTION DEVICE CLASS D-110V,Active,Monitor,159639.28,C,Operational
555500100019,SCREW COUPLING SINGLE END,Dead Stock,Dead Stock,152775.0,C,Operational
560200640038,SSBPAC- Microprocessor  based station  master  block  panel ( SSBPAC(Digital) for Single L....,Slow Moving,Very Slow Moving,0.0,C,Operational
560400230038,PD 25 KHZ  CARD FOR HASSDAC GG TRONICS MAKE AXLE COUNTER VER.3.0 with necessary stickers,Dead Stock,Dead Stock,0.0,C,Operational
570100421574,SSBPAC-Station mastersblock panel for Single line-SSBPAC(D)as per RDSO/SPN/175/2005 or l....,Slow Moving,Very Slow Moving,0.0,C,Operational
570100421586,SSBPAC- lightening and surge protection devices Class C for Power Lines to block instrume....,Slow Moving,Very Slow Moving,0.0,C,Operational
570100421598,SSBPAC -Auto-change over card which includes one voice modem circuit & one E1 converter c....,Slow Moving,Very Slow Moving,0.0,C,Operational
570100421628,SSBPAC(D) for single line along with station master block panel,Slow Moving,Very Slow Moving,0.0,C,Operational
733000200042,Sealing wire,Active,Monitor,11690.33,C,Operational
502323191505,Signal post Telephone (SPT),Slow Moving,Slow Moving,0.0,C,Operational
430501210081,EARTH TESTER,Slow Moving,Very Slow Moving,0.0,C,Operational
569004630010,Earthing MS flat 35mm x 6mm,Dead Stock,Dead Stock,454080.0,B,Operational
560604295862,Earth leakage detector  (8 Channel),Dead Stock,Dead Stock,0.0,C,Operational
560604296271,Earth leakage detector 12 channel,Dead Stock,Dead Stock,0.0,C,Operational
560616840086,PMDC MOTOR 24V DC/90W FOR EOLB SPARE,Active,Active,108968.8,C,Operational
539817610062,EWS LOCK,Active,Active,18754.03,C,Operational
539823790017,EMERGENCY PANEL FOR ELECTRONIC INTERLOCKING,Dead Stock,Dead Stock,2191230.0,A,Operational
539863350030,Earthing arrangement (Special earth) copper bonded steel electrodes of 3.0Mtr long 17mm Di....,Active,Active,914564.75,A,Operational
542218842329,EOLB  SPARE BOOM,Active,Active,28202.0,C,Operational
371572210520,EPOXY PAINT GLOSSY in  golden yellow colour (packing resin in 20 lrs MS Drums and Hardner....,Active,Monitor,0.0,C,Operational
565010000010,"EARTHINGCOPPER BONDED ROD  17.2MM X 3MTR -1NO,",Dead Stock,Dead Stock,2500.0,C,Operational
565010000010,"EARTHINGCOPPER BONDED ROD  17.2MM X 3MTR -1NO,",Dead Stock,Dead Stock,2500.0,C,Operational
565010000010,"EARTHINGCOPPER BONDED ROD  17.2MM X 3MTR -1NO,",Dead Stock,Dead Stock,2500.0,C,Operational
565010000010,"EARTHINGCOPPER BONDED ROD  17.2MM X 3MTR -1NO,",Dead Stock,Dead Stock,2500.0,C,Operational
565010000010,"EARTHINGCOPPER BONDED ROD  17.2MM X 3MTR -1NO,",Dead Stock,Dead Stock,2500.0,C,Operational
565100190054,Electrically Operated Lifting Barrier,Active,Monitor,0.0,C,Operational
565110000018,EARTHING GI EARTH PIPE,Active,Active,857908.42,C,Operational
565110000018,EARTHING GI EARTH PIPE,Active,Active,857908.42,C,Operational
565110000018,EARTHING GI EARTH PIPE,Active,Active,857908.42,C,Operational
565110000018,EARTHING GI EARTH PIPE,Active,Active,857908.42,C,Operational
565110000018,EARTHING GI EARTH PIPE,Active,Active,857908.42,A,Operational
565110000018,EARTHING GI EARTH PIPE,Active,Active,857908.42,C,Operational
565198793078,ELECTRIC KEY TRANSMITTER (EKT),Active,Active,86409.98,C,Operational
565199452726,.....,Dead Stock,Dead Stock,0.0,C,Operational
