PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
539805880375,INSULATION SET FOR 220MM Ground connection,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539806735760,Drill bits 7.2 mm,Retain,5817.5,Active,Operational,5817.5,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539806747737,PBT Fuse block with out ND fuse,Retain,5192.0,Active,Operational,5192.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539809991428,Rail insulation 60 Kg,Rationalize,496827.2,Slow Moving,Operational,496827.2,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810120016,Fuse Block PBT Cartridge,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539811550018,ROAD WARNING   FRP Type 3 Aspect FOR DIGITAL VOICE ANOUNCIATING SYSTEM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539811560012,.....,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812600017,MAINTAINER HEAD LAMP,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812601010,MAINTAINER HEAD LAMP,Dispose,5848.0,Dead Stock,Operational,5848.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812641007,ANNOUNCIATOR 4 WAY,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812641070,ANNOUNCIATOR 8 WAY,Retain,18700.0,Active,Operational,18700.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812820017,CLS 2 ASPECT,Rationalize,6000.0,Slow Moving,Operational,6000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812830047,GRS box half size (Released),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812900013,LED SIGNAL RED ASPECT FOR ROAD WARNING,Rationalize,348167.04,Slow Moving,Operational,348167.04,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812900013,ROAD WARNING LED SIGNAL RED ASPECT FOR DIGITAL VOICE ANOUNCIATING SYSTEM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812910018,LED SIGNAL YELLOW FOR ROAD WARNING FOR DIGITAL VOICE ANOUNCIATING SYSTEM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539814340357,Communication Equipment - Network Switch,Retain,1860000.0,Active,Operational,1860000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539814381311,"Operator VDU NS-1 (55 inch Monitor-02Nos, Embedded PC -02 nos, Power supply-02 Nos with ac....",Retain,4711500.0,Active,Operational,4711500.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539814381323,"NS-2( Maintenance   VDU  55-inch Monitor -01 No, Embedded PC -01 No, Power supply-01 No wi....",Retain,1788000.0,Active,Operational,1788000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539814451192,Relay QN1 (50V)-8F/8B.,Retain,146237.4,Active,Operational,146237.4,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539814490010,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH,Retain,1000624.35,Active,Operational,1000624.35,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539816660010,ELETROLYTIC CAPACITOR 5000 MFD,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539817380019,ND FUSE 2 AMPS,Retain,255580.92,Active,Operational,255580.92,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539817400018,FUSE PPTC 2 Amps,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539817560010,FUSE PPTC 6 Amps,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539817610025,EWS LOCK,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539817610062,EWS LOCK,Retain,18754.03,Active,Operational,18754.03,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539818390010,DIGITAL VOICE ANNOUNCIATOR SYSTEM AMPLIFIER,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539818390010,ROAD WARNING DIGITAL VOICE ANNOUNCIATOR SYSTEM AMPLIFIER,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539818400014,DIGITAL VOICE ANNOUNCIATOR SYSTEM DRIVER UNIT,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539818400014,ROAD WARNING DIGITAL VOICE ANNOUNCIATOR SYSTEM DRIVER UNIT,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539818410019,DIGITAL VOICE ANNOUNCIATOR SYSTEM  HORN,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539818410019,ROAD WARNING DIGITAL VOICE ANNOUNCIATOR SYSTEM HORN,Retain,1500.0,Active,Operational,1500.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539818910375,2V/300AH SECONDARY CELLS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539819571023,SPD Indicative type  Class D Protective Device for  110V DC (DEHN part no. 953209),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539820850015,CRANK ADJUSTABLE 12 X 18,Rationalize,8101.8,Slow Moving,Operational,8101.8,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539820850015,CRANK ADJUSTABLE 12 X 18,Rationalize,81018.0,Slow Moving,Operational,81018.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539821910019,INSULATION 'L' BRACKET,Retain,44327.72,Active,Operational,44327.72,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539822320066,HASSDAC complete Set,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539822620013,Secondary Cells 2V/200AH,Retain,773759.63,Active,Operational,773759.63,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539822930026,Route  indicator junction type 4 way (Metalic),Retain,21164.0,Active,Operational,21164.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539823790017,EMERGENCY PANEL FOR ELECTRONIC INTERLOCKING,Dispose,2191230.0,Dead Stock,Operational,2191230.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539824660014,Route Indicator junction type 2 way (Metalic),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539824811004,CABLE 24C X 1.5 SQMM,Retain,368742.5,Active,Operational,368742.5,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539824920050,TRANSFORMER RECTIFIER 110/12V/2A,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539825590032,CLS POST 3.6 MTRS Released,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539826140010,CT Box Point (MS sheet Iron),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539826141002,CT Box  CAST IRON,Dispose,2400.0,Dead Stock,Operational,2400.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539826141002,CT Box Cover sheet iron type,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539827270016,Pinnacle for signal tubular post.,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539827310014,GI Ground connection IRS Type,Retain,59424.0,Active,Operational,59424.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539828630016,A SET OF 52KG.INSULATION RAIL JOINT UIC FOUR CHANNEL TYPE (TPU MOULDED) CONSISTING OF: i.C....,Rationalize,67035.0,Slow Moving,Operational,67035.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539828810018,SSDAC Transmitter coil For CEL MAKE,Dispose,53155.0,Dead Stock,Operational,53155.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539829341087,Transformer 230/110/ 2 KVA(Released),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539829680120,SPARE for IPS SMR Module of rating 110V 20A As per Spec No. RDSO/SPN/165/2012 (VER 3.0),Rationalize,1943543.23,Slow Moving,Operational,1943543.23,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539830780010,DC-DC converterIP24VOP24-30/1AMP,Dispose,192000.0,Dead Stock,Operational,192000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539831510026,DC-DC convertor 24v/48v /5A,Rationalize,88535.0,Slow Moving,Operational,88535.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539832391173,IPS DC DC converter 24-40V/5A (spare) [ as per RDSO Spec no. RDSO/SPN/165/2012],Dispose,135732.0,Dead Stock,Operational,135732.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539832391343,DC DC converter 110V DC 24-40V/5A  ( HBL  make),Retain,126555.0,Active,Operational,126555.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539838560011,UPS 600 VA,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550013,PBT FUSE BLOCK 60MM,Retain,128840.48,Active,Operational,128840.48,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539841501095,Fuse PPTC 4 Amps,Retain,1752.5,Active,Operational,1752.5,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539848730016,SMS Alert System,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539850510012,Fuse HRC 63Amps,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539851050057,Boom for EOLB GATE(Octagonal),Retain,93942.1,Active,Operational,93942.1,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539852820041,SPRING FOR KEY LOCK E type,Rationalize,13629.0,Slow Moving,Operational,13629.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539853730163,EI  Spare cards (KYOSON),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539859060027,SOLDER WIRE-Flux Cored,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539860180069,LOCK PAD Godrej square lock 6 levers (50MM),Dispose,779.0,Dead Stock,Operational,779.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539860860044,Point Motor for IRS Point Machine  DC,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350030,Earthing arrangement (Special earth) copper bonded steel electrodes of 3.0Mtr long 17mm Di....,Retain,914564.75,Active,Operational,914564.75,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863960013,CABLE TERMINATION BOX FRP TYPE(CTB),Retain,828687.6,Active,Operational,828687.6,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863990078,PCINOB CARDS FOR KYOSAN,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863990080,PCINIO-B CARDS FOR OPC KYOSAN,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863990091,PCINIO-B CARD FOR MTC,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539865360104,Cable 30 Core X 1.5 Sq.mm,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539869051904,Cable 12 Core x 1.5 Sq. mm.,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539871380026,Rodent Repellent Electronic,Dispose,12980.0,Dead Stock,Operational,12980.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539871380026,Rodent Repellent Electronic,Dispose,6490.0,Dead Stock,Operational,6490.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539872260077,Modified Point  test Gauge 1.6mm &5mm,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539872300040,FIT AND FORGET LEAD/BOND WIRE 2 METERS,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882051102,GI pipe 100 MM dia,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882051114,GI pipe 100MM,Retain,228308.64,Active,Operational,228308.64,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882210058,CLS 4 ASPECT,Retain,12584.0,Active,Operational,12584.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539883710178,RELAY RACK,Rationalize,91520.0,Slow Moving,Operational,91520.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539883710725,RELAY RACK,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539883712606,RELAY RACK,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539888230912,RELAY QN1  (12F/4B),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539888230936,Relay QN1 (50V) 12F/4B,Rationalize,81580.0,Slow Moving,Operational,81580.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539888231825,Relay QN1 8F/8B     (50V),Retain,493240.0,Active,Operational,493240.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896890693,KLCR RELAY,Retain,30916.0,Active,Operational,30916.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896950525,CLS Unit 2 Aspect FRP,Retain,5642232.28,Active,Operational,5642232.28,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896950811,CLS Unit 3 Aspect Main signal unit (FRP),Retain,755460.0,Active,Operational,755460.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896951396,shunt signal Unit,Rationalize,10000.0,Slow Moving,Operational,10000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897026805,GI Earth Electrode (EARTH PIPE),Retain,226625.0,Active,Operational,226625.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897027755,EARTH ELECTRODE,Retain,64750.0,Active,Operational,64750.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897070569,DWC pipe with coupler,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897071434,Split DWC PIPE,Retain,679875.0,Active,Operational,679875.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897110087,Cable 19 Core x 1.5 Sqm,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
540100050018,Block Bell equipment,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
540100090016,FM Transmitter 1800Hz,Retain,18511.25,Active,Operational,18511.25,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
540100100010,FM Receiver 1800Hz,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
540100110015,FM Receiver 2700Hz,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541002290010,Bond wire clip,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541500100048,SEMAPHORE SIGNAL ARM for Distant signal(Yellow),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541500100050,SEMAPHORE SIGNAL ARM for warning signal(Red),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541500150015,Detection Roller for IRS Point Machine,Rationalize,15750.0,Slow Moving,Operational,15750.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541500850025,.....,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542100010067,Vertical Crank 300x300mm,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542100010079,Ordinary Crank 12 X 12,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542100010079,Crank Ordinary  12 X 12,Rationalize,13891.6,Slow Moving,Operational,13891.6,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218842329,EOLB  SPARE BOOM,Retain,28202.0,Active,Operational,28202.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218842640,Control Panel for EOLB,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218843012,Spare EOLB of Heidz make - Stop board 600mm Dia,Retain,34515.0,Active,Operational,34515.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218843024,Spare EOLB for Heidz make- Limit switch Lever type,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218843036,Spare EOLB For Hiedz make - Timing Belt L 300,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218843048,"Spare EOLB for hiedz make - Panel LED Indication (Yellow, Green).",Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218843050,Spare EOLB for Hiedz make - Push button element  01 NC,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218843061,Spare EOLB for Hiedz make - Spare magnet for magnet switch set,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218843073,Spare EOLB for Hiedz make - MSR Relay 24 VDC,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218891018,Pin For Top Roller,Retain,8670.0,Active,Operational,8670.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542222890244,"Sliding Boom Complete set. Including all channels, Pipes, rollers, E type locks etc One c....",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542222890360,Sliding Boom Complete set.,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542223490079,Spare EOLB for Hiedz - Motor Contractor 9A 24V DC,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542400040030,Trestle 4 Way,Dispose,134400.0,Dead Stock,Operational,134400.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542400200019,TRESTLE EXTENSION FOR ROLLER STAND (OLD TYPE),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54252222,E-TYPE LOCK,Monitor,0.0,,Strategic,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54253561,Hand Plungerlock with key,Monitor,13924.0,,Strategic,13924.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543100010017,Foundation A type,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543100020011,SURFACE BASE 140 MM DIA,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543100020011,SURFACE BASE 140 MM DIA,Retain,215303.45,Active,Operational,215303.45,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543100020011,SURFACE BASE 140 MM DIA,Dispose,17318.18,Dead Stock,Operational,17318.18,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543100040010,Foundation A type,Dispose,13032.0,Dead Stock,Operational,13032.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543100040010,Foundation A type,Dispose,495679.0,Dead Stock,Operational,495679.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500010010,CLS  LADDER 3.5 Mtrs,Retain,53342.19,Active,Operational,53342.19,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500010010,CLS LADDER 3.5 Mtrs,Dispose,3937.5,Dead Stock,Operational,3937.5,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020087,OFF SET BRACKET  90MM SMALL,Rationalize,7000.0,Slow Moving,Operational,7000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020087,CLS OFF SET BRACKET  90MM,Rationalize,41636.0,Slow Moving,Operational,41636.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020099,OFF SET BRACKET  140MM FOR CLS (LARGE),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020099,CLS OFF SET BRACKET  140MM,Retain,26767.0,Active,Operational,26767.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020312,CLS LADDER 4.5 mtr,Retain,17597.53,Active,Operational,17597.53,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500030019,Aluminium LADDER 18',Dispose,700.0,Dead Stock,Operational,700.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543600010031,OFFSET BRACKET 90mm Dia,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54360031,LAMP 110V-75W-2PIN TYPE BC TO IS 418/1963,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100190018,CLS POST 2.5 Mtrs,Dispose,700.0,Dead Stock,Operational,700.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200012,CLS POST 4.6 MTRS  RELEASED,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200061,CLS POST 4.6 MTRS,Retain,9954.0,Active,Operational,9954.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
545100180073,Fit and forget bond  wire 2 Mtr length,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
545401110011,WIRE COIL 14/.22 TWIN TWISTED FLEXIBLE WIRES 100 Mtr LENTH,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549005930013,TOP ROLLER FOR ROLLER SEGMENT ARRRANGEMENT,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549006090018,Deflector Plate,Retain,3600.0,Active,Operational,3600.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549006320036,INDICATION PANEL (for IBS at WRA-KJKD B- line for block section),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007470017,Goods Warning Board,Rationalize,100900.0,Slow Moving,Operational,100900.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007470017,Goods Warning Board,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007470017,Goods Warning Board RELEASED,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007470017,Goods Warning Board,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008190016,AEROW PLATE FOR SIGNAL MISCELLANEOUS.,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008200010,GRS BOX RTU TYPE,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008200010,GRS BOX RTU TYPE,Retain,256656.0,Active,Operational,256656.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008200010,GRS BOX RTU TYPE,Dispose,4000.0,Dead Stock,Operational,4000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008230014,CLS TWO ASPECT,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008250013,MISCELLANEOUS. (FOOT REST PLANK FOR LEVER FRAME),Dispose,1000.0,Dead Stock,Operational,1000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008290011,MS TURN PIN FOR RODDING,Retain,30000.0,Active,Operational,30000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008650015,"EARTHINGCOPPER BUS BAR 300 X 25 X6MM-1NO,",Dispose,1800.0,Dead Stock,Operational,1800.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008660010,EARTHING COPPER CABLE 35 SQMM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008670014,. EARTHING COPPER CABLE 16 SQMM,Rationalize,4500.0,Slow Moving,Operational,4500.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549801611199,TRACK FEED BATTERY CHARGER,Retain,216620.0,Active,Operational,216620.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549801611527,BATTERY CHARGER 230VAC/24V V DC/30Amp,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549801611618,BATTERY CHARGER 230V AC /110VDC/ 30Amp,Rationalize,180540.0,Slow Moving,Operational,180540.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549801630030,GRS BOX QUARTER SIZE (released),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
550100010010,COMPENSATOR FOR RODDING,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
550400040018,PCB CONNECTOR FOR PANNEL,Dispose,400.0,Dead Stock,Operational,400.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
551200010017,E TYPE LOCKS OF VARIOUS WARDS,Retain,46904.25,Active,Operational,46904.25,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
551200010066,E TYPE LOCKS OF VARIOUS WARDS,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
