Location_ID,Facility_Type,Inventory_Value,Operational_ABC,Inventory_Action
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,47200.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,47998.86,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,144998.4,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,185755.6,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,166923.06,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,35040.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,207414.5,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,107264.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,52460.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,18000.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,236000.0,B,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,999.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1309.8,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,654813.0,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,250425.79,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,250425.79,B,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,250425.79,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,250425.79,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,54556.72,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,100580.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,735.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,320451.42,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,5494502.06,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,25200.08,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,2094080.0,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,40308.8,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,254086.56,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,267045.0,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,255144.96,B,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,50012.84,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,91599.91,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,267635.82,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,759481.2,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,284995.5,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,605802.0,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1315553.02,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1315553.02,A,Monitor
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1315553.02,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1315553.02,C,Monitor
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1434066.78,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1434066.78,A,Monitor
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1434066.78,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1434066.78,C,Monitor
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,A,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,B,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,829103.52,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,188800.0,B,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,194700.0,B,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,236000.0,B,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,113877.47,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,247017.96,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,247017.96,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,247017.96,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,247017.96,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,919419.66,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,919419.66,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,919419.66,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,919419.66,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,703753.99,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,703753.99,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,703753.99,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,703753.99,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,431021.93,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,431021.93,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,431021.93,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,431021.93,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,422082.36,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,422082.36,B,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,422082.36,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,422082.36,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,48676.44,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,48676.44,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,48676.44,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,48676.44,B,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,323755.26,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,36414.86,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,245896.0,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,60566.05,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1585888.12,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1585888.12,A,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1585888.12,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1585888.12,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,2155926.73,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,2155926.73,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,2155926.73,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,2155926.73,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,825313.14,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,825313.14,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,825313.14,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,825313.14,A,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,4213.63,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,11486.16,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,12254.28,C,Procure Immediately
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,21692.5,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,A,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,A,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,B,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,1307138.18,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,B,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,59.76,C,Retain
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-SIG-MDU087221-S-AND-T-SR,Depot,0.0,C,Rationalize
