PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe
555300600057,Thumb Switch (THREE POSITION) FOR EOLBG OPERATING PANEL,Active,Active,431040.0,B,Operational
60213073,Manufacture and supply of Anti Theft Protection Cover Assembly for LH and RH Switch Extens....,Slow Moving,Slow Moving,16000.0,C,Operational
469033601210,EXIDE Polypropylene Co-Polymenr (PPCP) Stationary Valve Regulated Lead Acid Batteries 12 V....,Slow Moving,Slow Moving,0.0,C,Operational
560101680022,Coil for Lock Coil Assembly for DLBI,Slow Moving,Slow Moving,2204.13,C,Operational
522500780010,"55 inch Smart LED Backlit TV, Resolution (Pixels) : 3840x2160 UHD,  Contrast Ratio (Minimu....",Active,Monitor,66240.0,C,Operational
563046900034,Electric Point Machine 143 mm stroke(AC immunity 400V AC) complete with lock detector and ....,Active,Active,0.0,C,Operational
725800137221,DIGITAL MULTIMETER (AC/DC),Slow Moving,Slow Moving,0.0,C,Operational
56500350,BATTERY CHARGER 110V AC 24V DC 30 AMPS TO SPECN.IRS-S-86/2000.WITH AMENDMENT-4 or latest.,Active,Active,174370.58,C,Operational
570109490441,"Embedded PC (RCS-9422) for KYOSAN make EI. Compact embedded system with Intel Atom D525, ....",Slow Moving,Slow Moving,0.0,C,Operational
560402860840,MSDAC spares of FRAUSCHER make Over voltage protection board BS1004 (Version-GS01 Part no.....,Active,Monitor,0.0,C,Operational
473605580020,ONLINE 3 KVA UPS,Active,Monitor,0.0,C,Operational
727949970013,T Spanner for IP65 Point Machine Cover Assembly.,Active,Monitor,4500.0,C,Operational
565000076788,Calling on Board - RETRO REFLECTIVE CALLING ON BOARD OF SIZE : 450MM X 900MM BASE MATERIAL....,Active,Active,0.0,C,Operational
54900530,EOLB COMPONENT consists of (A) All Gear Drive Mechanism for Electric Lifting Barrier to Dr....,Active,Active,8071962.92,A,Operational
725804430356,"Wind Alarm System ( Anemometer with 10 mtr cable -01 No. , ABS cups with Nuts -02 sets , D....",Active,Monitor,151040.0,C,Operational
539866520012,Solenoid Coils for EOLB Gates,Active,Active,25742.88,C,Operational
569070440033,Three Point Safety nut with bolt and socket for Ground Connection 220mm Stroke 1)Multi Po....,Active,Active,91680.0,C,Operational
542218841167,Aluminum Booms 9.76 mtr for EOLB,Active,Active,1713551.75,A,Operational
470200014540,Diesel Generator 5 KVA.,Active,Monitor,0.0,C,Operational
542200420012,"OCTOGONAL BOOM 32 FEET LONG (A,B,C,D)",Active,Active,219501.79,C,Operational
539808948941,ALLIMINIUM BOOM COMPLETE SET CONSISTING OF 4 SECTION EACH 8 FEET LONG,Active,Active,954073.72,B,Operational
539832700376,PCINIO Card For MTC,Active,Monitor,0.0,C,Operational
502358770091,"PCINIO-B, Card for Operator Console of Electronic Interlocking KYSON Make System. Make: ....",Active,Monitor,0.0,C,Operational
563003040072,Point machine 220mm-IP67- 400V ACI,Active,Active,1413538.0,A,Operational
542218861051,operating Panel for EOLB,Active,Active,0.0,C,Operational
542218861051,operating Panel for EOLB,Active,Active,0.0,C,Operational
56450450,"RELAY QN1, 50V VOLT, 8F/8B CONTACT, BRS-930A, NON ACI DC NEUTRAL LINE RELAY INTERLOCKED CO....",Active,Active,0.0,C,Operational
560408420151,: Wheel Sensor with protection tube of Frauscher make MSDAC type RSR 180-001( With BBIK-M ....,Active,Active,0.0,C,Operational
560408420140,Supply of Wheel Sensor RSR 180 for Rail Claw Mounting with 15 MTR of cable for Frauscher ....,Active,Active,0.0,C,Operational
539840530087,"KLCR RELAY (4F/4B) 24V DC, AC immunised",Active,Active,42890.88,C,Operational
41095066,"PRESSURE SENSITIVE ADHESIVE (PVC) TAPE FOR ELECTRICAL PURPOSED FLAME RETARDANT, THICKNESS ....",Active,Active,583465.21,B,Operational
56507641,CHANNEL BOND PIN SINGLE GROOVE 7 mm DIA FOR 4 mm DIA BOND WIRE TO IRS-S-17-75 AND RDSO DRG....,Active,Active,103270.65,C,Operational
56507641,CHANNEL BOND PIN SINGLE GROOVE 7 mm DIA FOR 4 mm DIA BOND WIRE TO IRS-S-17-75 AND RDSO DRG....,Active,Active,103270.65,B,Operational
71010336,"BRUSHES, PAINTS & VARNISHES, FLAT, SIZE 25mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS....",Active,Monitor,929.19,C,Operational
71010348,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 38mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",Slow Moving,Slow Moving,634.65,C,Operational
71010350,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 50mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",Slow Moving,Slow Moving,1103.89,C,Operational
79010805,"DUNGRI CLOTH, COTTON KHADI, BLUE 91 CM WIDE TO SPEC.NO.IS:3778 / 1993 WITH AMENDMENT No.1,....",Active,Active,17989.85,C,Operational
79333485,DUSTERS  COTTON KHADI  61 cms  x 61cms  SPECN: DUSTERS CLOTH COTTON KHADI BLEACHED  TO IS.....,Active,Active,5133.27,C,Operational
539853160012,FUSE HRC 32 AMP,Active,Active,105.0,C,Operational
539850510012,Fuse HRC 63Amps,Slow Moving,Very Slow Moving,0.0,C,Operational
56502606,FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.IRS-S.78/92 OR LATEST CARTRIDGE TYPE WITH CYL....,Active,Active,53296.54,C,Operational
56502576,FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.IRS-S.78/92 CARTRIDGE TYPE WITH CYLINDER CAP ....,Active,Active,52132.67,C,Operational
72010058,High speed steel hand hack saw blades to size 300mm x 12.5mm x 0.63 x 14 TPI (teeth per in....,Slow Moving,Slow Moving,4565.0,C,Operational
56511516,RAILJOINT INSULATION 60 KG (UIC) 4 CHANNEL TYPE TO SPECN NO.IRS-S.40/84 AND TO DRG NO.SA.2....,Active,Monitor,246814.07,C,Operational
563045840017,"Gauge Tie Plate Insulation Complete Set ( Plate-T--10371= 1 no, Bush-T-10368=03 Nos and Wa....",Active,Active,33050.85,C,Operational
56982252,INSULATION FOR STRETCHER BAR AS PER SPECIFICATION IRS.S.40-84 (DETAILED SPECIFICATION ENCL....,Active,Active,116725.71,C,Operational
81033515,NAPTHALENE WHITE BALLS PACKED IN POLYTHENE BAGS TO CONTAIN 250 GRAMS TO SPECN.539/1965 OR ....,Active,Active,161.0,C,Operational
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,Active,Active,53866.7,C,Operational
80010295,"INTERNAL COMBUSTION ENGINE CRANK CASE OILS - Gr. SAE-40 TO IS: 13656/2002, TYPE EDL-2 (API....",Active,Active,122316.26,C,Operational
77093306,PAINT ALUMINIUM FOR GENERAL PURPOSE IN DUAL CONTAINER TO IS:2339/1963 (reaffirmed 2009) Am....,Active,Monitor,0.0,C,Operational
77034454,"ENAMEL, SYNTHETIC, EXTERIOR, FINISHING, 'BLACK'. SPECIFICATION: IS:8662\04 & ICF\MD\SPEC-0....",Active,Active,8681.8,C,Operational
77032251,"PAINT ENAMEL BRUSHING EXTERIOR SYNTHETIC TYPE-I FINISHING BRILLIANT GREEN TO ISC-221, WET ....",Active,Monitor,18330.52,C,Operational
77091310,"PAINT READY MIXED RED OXIDE (ISC 446) BRUSHING, FINISHING, GLOSSY FOR GENERAL PURPOSES TO ....",Active,Active,38074.64,C,Operational
91150401,SOLDER CORED RESIN FILLED (FOR INSTRUMENTS COILS) TO SPECN. BSS 441 OF 1932 ACTIVATED NON ....,Active,Active,41226.04,C,Operational
91110191,LEAD TABLETS MANUFACTURED FROM ANY ONE OF THE GRADES TO IS - 27/65 ( PIG LEAD ) OR IS 3717....,Slow Moving,Slow Moving,5947.2,C,Operational
79315604,"INDUSTRIAL SAFETY FOOTWEAR CONFIRMING TO IS: 15298 PART 2, 2002 TO CLASSIFICATION I, DESIG....",Slow Moving,Slow Moving,6926.45,C,Operational
81011120,"ACID SULPHURIC CONCENTRATED BATTERY GRADE CONFORMING TO IS.266-1993 (III REVISION), AMENDM....",Active,Active,13026.0,C,Operational
79511843,WASTE COTTON WHITE UNTEASED  TO IS. 6612/79 OR LATEST.,Active,Active,18209.63,C,Operational
791300020011,SAFETY JACKET,Slow Moving,Very Slow Moving,754.35,C,Operational
54360031,LAMP 110V-75W-2PIN TYPE BC TO IS 418/1963,Slow Moving,Very Slow Moving,1246.96,C,Operational
56507069,LAMPS 110 V - 25 Watts 2 PIN TYPE BC TO IS.418/1963 (POSITION LIGHT SIGNAL) (Dimensions of....,Slow Moving,Very Slow Moving,0.0,C,Operational
81032213,GRAPHITE POWDER GRADE-II 20% ASH CONTENT FOR USE AS FOUNDRY FACING MATERIAL TO SPECN. NO.I....,Slow Moving,Very Slow Moving,0.0,C,Operational
90701136,STEEL WIRE MS ORDINARY GALVANISED 4.00 x 8 SWG TO IS 280 (soft) WITH COATING ASPER 4826/19....,Active,Monitor,41816.47,C,Operational
90701136,STEEL WIRE MS ORDINARY GALVANISED 4.00 x 8 SWG TO IS 280 (soft) WITH COATING ASPER 4826/19....,Active,Monitor,41816.47,C,Operational
90701136,STEEL WIRE MS ORDINARY GALVANISED 4.00 x 8 SWG TO IS 280 (soft) WITH COATING ASPER 4826/19....,Active,Monitor,41816.47,C,Operational
56060002,"NYLON INSULATED RAILJOINT 52 KG TO SPECIFICATION IRS: S-40/84, DRAWING NO.SA-22101 (ALT-6)....",Active,Monitor,267745.4,B,Operational
71080326,BROOMS COCOA WELL CLEANED & DRIED FROM THE STEMS OF COCONUT LEAVES 20cms CIRCUMFERENCE AT ....,Active,Active,499.63,C,Operational
72081478,DRILLS TWIST H.S.S. MORSE TAPER SHANK DIA 7.2mm OF DRILL  IS.5103/1969 & IS.5099/69.,Dead Stock,Dead Stock,0.0,C,Operational
539811130017,Fuse ND Type 2 Amp,Dead Stock,Dead Stock,0.0,C,Operational
539811130017,Fuse ND Type 2 Amp,Dead Stock,Dead Stock,0.0,C,Operational
565099844734,Fuse ND type 4 Amps,Active,Active,40290.01,C,Operational
56502540,FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.78/92 OR LATEST CARTRIDGE TYPE WITH CYLINDRIC....,Active,Active,58718.82,C,Operational
78010512,"GLASS TUMBLER 260 ML CAPACITY WITH IR"" TOTEM OF RDSO SKETCH 68060 ALT.2.",Active,Active,6626.76,C,Operational
56985320,INSUALTION FOR SWITCH EXTN.,Active,Monitor,501205.05,B,Operational
539821910019,L BRACKET INSULATION,Active,Active,137576.48,C,Operational
470200403829,kettle element connector,Active,Active,44306.32,C,Operational
77033000,"PAINT ENAMEL, SYNTHETIC, EXTERIOR, FINISHING 'SIGNAL RED' TO ISC-537 OF IS.5\2007'.  SPECI....",Active,Active,9469.6,C,Operational
794700020011,RAIN COAT,Dead Stock,Dead Stock,0.0,C,Operational
81050264,DETERGENT BAR 250 GMS TO BRAND  RIN/HENKO/TIDE  AS IN ORIGINAL PACKING,Active,Active,28010.26,C,Operational
81050999,TOILET SOAP-TO BE SUPPLIED IN THE FORM OF SMOOTH CAKES OF MINIMUM 100 GRAMS EACH SECURELY ....,Active,Active,1191.33,C,Operational
71010622,"BRUSHES, PAINTS & VARNISHES, ROUND FERRULE BOUND,WITH VULCANIZED RUBBER  SET SIZE 2/0 TO S....",Active,Active,9009.55,C,Operational
92111002,"HIGH SPEED DIESEL (HSD): IS:1460-2005 (5th Revision or latest) Amendment No.3, Sept, 12",Active,Active,0.0,C,Operational
77033255,"ENAMEL, SYNTHETIC,  EXTERIOR, FINISHING 'WHITE' .  SPECIFICATION: - IS.8662/04 & ICF/MD/SP....",Dead Stock,Dead Stock,0.0,C,Operational
77032500,"ENAMEL, SYNTHETIC, EXTERIOR, FINISHING 'GOLDEN YELLOW' TO ISC-356 OF IS:5/2007.  SPECIFICA....",Active,Active,0.0,C,Operational
81050525,LIQUID HAND WASH OF BRAND MEDIMIX(OR) HOMOCOL (OR) DETTOL (OR) LIFEBUOY WITH A PERFUME OF ....,Active,Active,1418.2,C,Operational
539817400020,PPTC FUSE 2 Amps,Slow Moving,Slow Moving,12006.5,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Active,19091.5,C,Operational
794700020692,RAIN COAT-NYLON RAIN SUIT SHIRT WITH CAP AND PANTS. NYLON AS PER IDENTIFICATION OF TEXTILE....,Slow Moving,Very Slow Moving,962.0,C,Operational
77032159,"ENAMEL, SYNTHETIC,  EXTERIOR, FINISHING TRAFFIC BLUE TO ISC:169 OF IS:5/2007.  SPECIFICATI....",Slow Moving,Very Slow Moving,0.0,C,Operational
71080545,"STREET BROOMS (Malar), PADAL MADE WITH BROOMSTICKS 68 cms to 70cms LONG WITH  THICK END  A....",Slow Moving,Very Slow Moving,0.0,C,Operational
71010361,BRUSH VARNISH FLAT (PAINTING BRUSH)63MM 01IS-384-79&BRITISH TO IS-1844-76,Active,Active,47687.64,C,Operational
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",Active,Monitor,30753.5,C,Operational
794700550012,"Nylon Rain suite with Integrated Hood and Trouser, nylon as per identification of textile ....",Dead Stock,Dead Stock,0.0,C,Operational
81050926,SAMPLE SOAP TOILET - HAMAM/ LIFEBUOY/ SANTOOR/ LUX / MEDIMIX / MARGO / CINTHOL / MYSORE SA....,Active,Active,2924.4,C,Operational
77030229,"Enamel, Synthetic, Exterior, Finishing colour shade RAL 070 80 40(Apricot yellow) Paint to....",Active,Active,2089.2,C,Operational
80034810,GREASE FOR APPLICATION ON AXLE BOX CYLINDRICAL ROLLER BEARING OF ALCO DIESEL LOCOS: SERVOG....,Slow Moving,Slow Moving,0.0,C,Operational
77034478,"READY MIXED PAINT, BRUSHING, BITUMINOUS, BLACK, LEAD FREE, ACID, ALKALI & HEAT RESISTING T....",Active,Active,1434.8,C,Operational
81052443,INDUSTRIAL NATURAL SAFE HAND CLEANER TO SPECIFICATION NO.SR.DL - Misc.2 (Rev.00) October 2....,Slow Moving,Very Slow Moving,50.75,C,Operational
539817550016,PPTC Fuse 4 amps,Slow Moving,Very Slow Moving,0.0,C,Operational
539817550016,PPTC Fuse 4 amps,Slow Moving,Very Slow Moving,0.0,C,Operational
77110304,"Ready Mixed Paint, Brushing Bituminous Black Lead Free , Acid, Alkali, Water and Chlorine ....",Slow Moving,Slow Moving,0.0,C,Operational
539863860018,ROD JOINT INSULATION,Slow Moving,Very Slow Moving,1947.0,C,Operational
90706950,Sealing wire of soft mild steel galvanized wire of size 0.9mm dia (20 SWG) having soft mil....,Slow Moving,Very Slow Moving,0.0,C,Operational
79310000,Industrial Safety Helmet IS:2925,Dead Stock,Dead Stock,0.0,C,Operational
509010380019,Dry cell 1.5V Heavy Duty (PRIMARY CELL- SITEL) As per IRS:S-95/96 AMDT.01 as per Spec. BSS....,Dead Stock,Dead Stock,12980.0,C,Operational
539872290033,FIT AND FORGET BOND WIRE 1.5 METERS,Active,Monitor,0.0,C,Operational
469031854054,FIT AND FORGET BOND WIRE 2 MTR.,Active,Active,0.0,C,Operational
539872300026,FIT AND FORGET LEAD WIRE 2 METERS LONG AND 4MMDIA,Active,Active,0.0,C,Operational
539872280015,FIT AND FORGET LEAD WIRE 3 METERS LONG AND 4MMDIA,Active,Active,0.0,C,Operational
539868610030,19M/59 Fit and Forget Lead wire 3 mtr,Dead Stock,Dead Stock,0.0,C,Operational
70210160,"COATED ABRASIVE. EMERY TYPE, GLUE OVER GLUE BOND, BACKING TYPE-CLOTH, WEIGHT CODE-J, GRIT ....",Active,Active,145.95,C,Operational
539811130017,Fuse ND Type 2 Amp,Active,Active,42197.76,C,Operational
539811130017,Fuse ND Type 2 Amp,Active,Active,42197.76,C,Operational
71130172,Basket bamboo 450mm x 250mm  made of chicks 6mm wide taken from outer(bark) smooth side of....,Slow Moving,Very Slow Moving,0.0,C,Operational
549009720013,Graphite Grease conforming to IS508: 2022- Grease Graphited-Grade III,Active,Monitor,0.0,C,Operational
305702430016,"Petroleum jelly, colour -White applicable for battery terminal",Slow Moving,Very Slow Moving,0.0,C,Operational
86010050,PORTABLE STORED PRESSURE ABC TYPE DRY CHEMICAL POWDER FIRE EXTINGUISHER OF 6 Kg. CAPACITY ....,Slow Moving,Very Slow Moving,3465.51,C,Operational
411100210019,PVC sleeve 2.5mm dia and 50mm long(SLEEVING OF ALL TYPES).,Slow Moving,Very Slow Moving,3600.0,C,Operational
569040390015,Fencing Arrangement for GRS Apparatus case,Slow Moving,Slow Moving,0.0,C,Operational
539817560010,PPTC Fuse 6 Amps,Slow Moving,Very Slow Moving,0.0,C,Operational
539817560010,PPTC Fuse 6 Amps,Slow Moving,Very Slow Moving,0.0,C,Operational
77091607,"Paint Ready Mixed, `Black Brushing, Finishing Exterior  Semi Gloss for General Purpose to ....",Slow Moving,Very Slow Moving,0.0,C,Operational
839005060022,HP 680 Black Original Ink Cartridge-F6V27A,Slow Moving,Very Slow Moving,23950.44,C,Operational
77030308,"Enamel,  Synthetic , Exterior, Finishing Traffic Green"" TO ISC-267 of IS:5/2007.(RA -2022)....",Slow Moving,Very Slow Moving,0.0,C,Operational
71010397,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 100mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS....",Slow Moving,Slow Moving,2057.88,C,Operational
729083450085,"Tools Bag of size 340X240X150 mm, waterproof with pockets & sling. Materials: Nylon.",Active,Active,7880.0,C,Operational
80090400,"Superior Kerosene Oil (SKO)- Non-PDS, IS: 1459: 2016  3rd  Revision.",Active,Active,0.0,C,Operational
563000014025,Point machine ground connection insulation complete set including for D Bracket & P Bracke....,Active,Active,156486.53,C,Operational
556300060013,FIT & FORGET BOND WIRE 3 Mtrs.,Slow Moving,Slow Moving,0.0,C,Operational
539827750105,FIT & FORGET BOND WIRE 4 MTRS 4MM DIA,Active,Monitor,0.0,C,Operational
549007510039,Fir & Forget Lead Wire 1.5 Mts Long,Active,Active,0.0,C,Operational
539810200097,FIT & FORGET LEAD WIRE 4 MTR 4 MM DIA,Slow Moving,Slow Moving,0.0,C,Operational
834000040038,HP 680 COLOUR INK CARTRIDGE,Slow Moving,Very Slow Moving,10137.9,C,Operational
569036140024,FIT & FORGET BOND WIRE 5 MTR 4 mm dia,Slow Moving,Very Slow Moving,0.0,C,Operational
469031854042,FIT AND FORGET BOND WIRE 1 MTR.,Slow Moving,Slow Moving,0.0,C,Operational
569042850054,Fit and forget Lead wire,Slow Moving,Slow Moving,0.0,C,Operational
793199871582,INDUSTRIAL SAFETY SHOES FOR WOMEN,Slow Moving,Slow Moving,812.0,C,Operational
469037912362,Industrial Safety Belts and Harnesses Class A and Class D and Class E and Class L and Cl....,Slow Moving,Slow Moving,0.0,C,Operational
56300359,Insulating Components for Ground Connections of 143mm stroke Point Machine in set. One set....,Active,Active,49920.0,C,Operational
469031854297,FIT AND FORGET JUMPER WIRE 4.5 MTR,Active,Active,0.0,C,Operational
549007661110,A TYPE FOUNDATION,Dead Stock,Dead Stock,0.0,C,Operational
549007661110,A TYPE FOUNDATION,Dead Stock,Dead Stock,0.0,C,Operational
549007661110,A TYPE FOUNDATION,Dead Stock,Dead Stock,0.0,C,Operational
549007661110,A TYPE FOUNDATION,Dead Stock,Dead Stock,0.0,C,Operational
549007661110,A TYPE FOUNDATION,Dead Stock,Dead Stock,0.0,B,Operational
549007661110,A TYPE FOUNDATION,Dead Stock,Dead Stock,0.0,C,Operational
549007661110,A TYPE FOUNDATION,Dead Stock,Dead Stock,0.0,C,Operational
469069190015,Angles of Sizes,Dead Stock,Dead Stock,0.0,C,Operational
539815070015,Release Apparatus case,Dead Stock,Dead Stock,0.0,C,Operational
783000751009,WOODEN plank of sizes,Dead Stock,Dead Stock,0.0,C,Operational
565094822130,Single Section Digital Axle Counter (Phase Reversal type),Dead Stock,Dead Stock,0.0,C,Operational
560402922407,(Released) Axle Counter Reset Box,Slow Moving,Very Slow Moving,0.0,C,Operational
560400080211,AXLE COUNTER TX COIL (CEL),Dead Stock,Dead Stock,0.0,C,Operational
560400080211,AXLE COUNTER TX COIL (CEL),Dead Stock,Dead Stock,0.0,C,Operational
469032830010,"RELEASED EMPTY BARREL 200 LITRE CAPACITY, PLASTIC",Slow Moving,Very Slow Moving,0.0,C,Operational
429081230017,battery charger,Slow Moving,Slow Moving,500.0,C,Operational
900900100264,RELEASED M.S. ANGLE 40X40X6 MM,Dead Stock,Dead Stock,0.0,C,Operational
561301120011,Diodo Block Receiver 1800Hz,Slow Moving,Very Slow Moving,0.0,C,Operational
561301120011,Diodo Block Receiver 1800Hz,Slow Moving,Very Slow Moving,0.0,C,Operational
561301120011,Diodo Block Receiver 1800Hz,Slow Moving,Very Slow Moving,0.0,C,Operational
561300680010,Block instruments and spares.,Active,Monitor,0.0,C,Operational
549007470017,Goods Warning Board,Slow Moving,Slow Moving,900.0,C,Operational
400784330017,CABLE PVC & POLYTHENE INSULATED.,Dead Stock,Dead Stock,0.0,C,Operational
539805205246,CABLE COPPER 18/19 SWG,Slow Moving,Slow Moving,0.0,C,Operational
561501060150,Secondary Cells various capacities (R),Slow Moving,Slow Moving,0.0,C,Operational
542100010031,Adjustable Crank,Dead Stock,Dead Stock,0.0,C,Operational
539826141002,CT Box,Slow Moving,Very Slow Moving,0.0,C,Operational
232600120016,DC-DC CONVERTER,Slow Moving,Slow Moving,0.0,C,Operational
539804280017,Power Supply Card,Slow Moving,Very Slow Moving,0.0,C,Operational
470200013894,DIESEL GENERATORS 15KVA,Dead Stock,Dead Stock,0.0,C,Operational
564680700883,LED Calling On Signal,Slow Moving,Very Slow Moving,0.0,C,Operational
553000020013,ground lever frame,Slow Moving,Very Slow Moving,0.0,C,Operational
553000020013,ground lever frame,Slow Moving,Very Slow Moving,0.0,C,Operational
542597720130,lock E type,Active,Active,7500.0,C,Operational
542597750017,KEY LOCK E TYPE WARD 7,Active,Monitor,900.0,C,Operational
539865390017,E TYPE LOCK KEY,Slow Moving,Very Slow Moving,0.0,C,Operational
501000260014,GI pipe 2 (50 mm),Slow Moving,Very Slow Moving,0.0,C,Operational
539802230011,PVC Pipe 25 mm,Dead Stock,Dead Stock,1120.0,C,Operational
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION,Dead Stock,Dead Stock,0.0,A,Operational
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION,Dead Stock,Dead Stock,0.0,C,Operational
539811761017,"Empty PVC Cane of 10,20,40 LTRs Capacity",Active,Active,400.0,C,Operational
782000671489,POLYTHENE JAR,Dead Stock,Dead Stock,0.0,C,Operational
600500070010,RAIL 52 KG (SH),Dead Stock,Dead Stock,16500.0,C,Operational
460501380016,RELAYS,Dead Stock,Dead Stock,0.0,C,Operational
560600020015,RELAY RACK 1 WAY,Dead Stock,Dead Stock,0.0,C,Operational
539850680010,Relay Rack Ladder.,Slow Moving,Very Slow Moving,25000.0,C,Operational
54410009,Non-metallic ColourLight Signal housing multi unit type for  3 aspect  main colour light s....,Slow Moving,Very Slow Moving,0.0,C,Operational
564200170029,CLS UNIT FRAMES FOR SIGNAL ASPECT  UNIT,Dead Stock,Dead Stock,0.0,C,Operational
567910577533,Released Calling on Signal Unit,Dead Stock,Dead Stock,0.0,C,Operational
560603406287,SIGNAL LADDER,Dead Stock,Dead Stock,0.0,C,Operational
541500070196,signal platform (RELEASED),Dead Stock,Dead Stock,0.0,C,Operational
539822190018,"Signal post (without base, surface,ladder etc.)",Dead Stock,Dead Stock,0.0,C,Operational
539820270059,Signal Route Indicator 3 way / 1 WAY,Slow Moving,Very Slow Moving,0.0,C,Operational
539821020014,SIGNAL SURFACE BASE,Dead Stock,Dead Stock,0.0,C,Operational
539821020014,SIGNAL SURFACE BASE,Dead Stock,Dead Stock,0.0,C,Operational
564200060017,signal Hood,Dead Stock,Dead Stock,0.0,C,Operational
564200060017,signal Hood,Dead Stock,Dead Stock,0.0,C,Operational
420427150016,TERMINAL BOARD,Dead Stock,Dead Stock,0.0,C,Operational
564800150080,TERMINAL PBT 25MM,Dead Stock,Dead Stock,0.0,C,Operational
565100011482,Transformer Rectifier,Dead Stock,Dead Stock,0.0,C,Operational
472002300013,TRANSFORMERS,Dead Stock,Dead Stock,12600.0,C,Operational
561300760480,Released Block Bell equipment,Dead Stock,Dead Stock,1000.0,C,Operational
981100050046,SCREW COUPLING,Dead Stock,Dead Stock,0.0,C,Operational
543400060026,ROD JOINT [ EYE JOINT ],Dead Stock,Dead Stock,1020.0,C,Operational
431500731485,SERVO VOLTAGE STABLIZER,Dead Stock,Dead Stock,0.0,C,Operational
565199032324,Released Inverter 110V DC / 230V,Dead Stock,Dead Stock,1600.0,C,Operational
560608550029,Track feed charger (R),Slow Moving,Slow Moving,0.0,C,Operational
553000030160,HAND PLUNGER LOCK,Dead Stock,Dead Stock,0.0,C,Operational
469004980019,BT CHANNEL OF SIZES,Dead Stock,Dead Stock,3000.0,C,Operational
539823821038,SM SLIDE (RELEASED),Dead Stock,Dead Stock,0.0,C,Operational
565172832299,Released Relay frames,Dead Stock,Dead Stock,0.0,C,Operational
539825701000,Released Ladder Shoe,Slow Moving,Very Slow Moving,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Slow Moving,Very Slow Moving,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Slow Moving,Very Slow Moving,0.0,B,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Slow Moving,Very Slow Moving,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Slow Moving,Very Slow Moving,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Slow Moving,Very Slow Moving,0.0,C,Operational
560400131644,SVPD (Released),Dead Stock,Dead Stock,0.0,C,Operational
98414501,ELECTRICAL SCRAP,Slow Moving,Very Slow Moving,0.0,C,Operational
470200013535,Diesel Generator 6KVA.,Dead Stock,Dead Stock,0.0,C,Operational
783000282034,Rack wooden OF SIZES,Dead Stock,Dead Stock,700.0,C,Operational
401107570017,"PVC Flexible Cable wire 10 sq mm Cross Section Multi stranded wire copper Conductors , of ....",Dead Stock,Dead Stock,0.0,C,Operational
561301130016,DIODO Block Receiver 2700Hz,Slow Moving,Very Slow Moving,0.0,C,Operational
561301130016,DIODO Block Receiver 2700Hz,Slow Moving,Very Slow Moving,0.0,C,Operational
409002460100,empty cable drum,Dead Stock,Dead Stock,0.0,C,Operational
565199010018,R/Axle counter Card,Slow Moving,Very Slow Moving,0.0,C,Operational
539821990015,AXLE COUNTER RX COIL,Dead Stock,Dead Stock,0.0,C,Operational
429079217870,Axle counter VR BOX WITH RELAYS (Released),Dead Stock,Dead Stock,0.0,C,Operational
429081582888,BATTERY STAND-WOODEN,Dead Stock,Dead Stock,0.0,C,Operational
539832370017,BLOCK FILTER UNIT,Slow Moving,Very Slow Moving,0.0,C,Operational
560200110013,FM BLOCK TRANSMITER,Slow Moving,Very Slow Moving,0.0,C,Operational
910173850040,M.F EARTH COPPER ROD,Dead Stock,Dead Stock,0.0,C,Operational
565198791367,EKT/RKT,Slow Moving,Very Slow Moving,6000.0,C,Operational
603201171007,ALTERNATOR FOR GENERATOR,Dead Stock,Dead Stock,0.0,C,Operational
