PL_Code,Description,Current_Stock,Unit,Unit_Cost,Inventory_Value,Last_Receipt_Date,Last_Issue_Date,Days_Since_Movement,Inventory_Aging_Class,Movement_Status,Inventory_Value_Band,Depot,Operational_ABC
560600080279,Fanless Embedded PC for EI,0.0,Nos.,60100.0,0.0,03-05-2024,06-03-2025,458,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565094814946,Auto Change Over for inverter for static Switch,2.0,Nos.,10000.0,20000.0,28-05-2024,,740,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
439099716118,Defective PCB,1.0,Nos.,1000.0,1000.0,28-05-2024,07-10-2025,243,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560411020024,HASSDAC EQUIPMENT GG TRONICS MAKE(R),0.0,Set,56250.0,0.0,12-08-2025,19-08-2025,292,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560606610280,SURGE PROTECTION DEVICE (SPD) GG TRONICS MAKE,0.0,Set,2000.0,0.0,18-07-2024,09-01-2025,514,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560405710051,Reset Box for G. G. Tronics (Release),1.0,Nos.,3000.0,3000.0,12-08-2025,19-08-2025,292,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565099652249,Remote Terminal Unit(RTU) with 64 digital input & 16 analog input Make EFFTRONICS,2.0,Set,30000.0,60000.0,12-08-2025,12-08-2025,299,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
560604460174,DUMMY WHEEL(PLATE) FOR AXLE COUNTER,0.0,Nos.,500.0,0.0,18-07-2024,09-01-2025,514,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560403031442,21/25 KHZ RX coils assembly suitable for GG Tronics make HASSDAC (Model G36R) as per RDSO ....,9.0,Set,15000.0,135000.0,12-08-2025,14-05-2026,24,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
560403031430,21/25 KHZ KHZ TX coils assembly suitable for GG Tronics make HASSDAC (Model G36R) as per R....,6.0,Set,20000.0,120000.0,12-08-2025,14-05-2026,24,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
727902118330,(RELEASED) MULTIMETER VARIOUS TYPE,0.0,Nos.,100.0,0.0,21-09-2024,18-10-2024,597,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560404691498,Released AXLE COUNTER Card,0.0,Nos.,2000.0,0.0,13-11-2024,09-01-2025,514,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567919610028,Different Type of EI Cards,0.0,Nos.,5000.0,0.0,04-09-2024,09-01-2025,514,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565172843900,Released Data logger complete,0.0,Nos.,500.0,0.0,12-09-2024,09-01-2025,514,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
451786920017,"Battery 12V,7 Ah SMF ( Released)",6.0,Nos.,1000.0,6000.0,14-07-2025,,328,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
721800814028,HASSDAC tool kit without Laptop and Multimeter suitable for G.G.TRONICS make HASSDAC.,1.0,Set,250.0,250.0,11-08-2025,,300,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
570100421112,Display Unit (gg tronics),12.0,Nos.,1000.0,12000.0,12-08-2025,19-08-2025,292,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
560401800010,VITAL RELAY BOX GG TRONICS,0.0,Nos.,5000.0,0.0,12-08-2025,19-08-2025,292,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539897370048,Relay QN1K 12F/4B (Released material),0.0,Nos.,2000.0,0.0,12-08-2025,19-08-2025,292,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560404420041,FILTER UNIT G.G. TRONICS (Release),19.0,Nos.,1000.0,19000.0,12-08-2025,19-08-2025,292,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
560402070014,SVPD FOR HASSDAC - GG TRONICS,1.0,Set,1000.0,1000.0,12-08-2025,19-08-2025,292,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560405690362,RELEASED PD1 CARD GGT,1.0,Nos.,2000.0,2000.0,12-08-2025,,299,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560405700021,WEB DETECTOR ONE SET G G  TRONICS(TX-2+RX-2),24.0,Set,3000.0,72000.0,12-08-2025,15-09-2025,265,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
469096960018,MISCELLANEOUS Copper ( Non Ferrous ),0.0,Kgs.,500.0,0.0,26-08-2025,24-09-2025,256,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
401100050016,Release Copper Cable (Various Type),43.2,Kgs.,7.5,324.0,16-10-2025,25-09-2025,234,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
509041027032,RELEASE and scraped  CABLE PVC ARMOURED ALLUMINIUM Cable & ALUMINIUM cable of different  ....,0.0,Kgs.,80.0,0.0,28-10-2025,10-02-2026,117,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539804337374,RELEASE  Panel Processor CUBICAL,0.0,Nos.,100.0,0.0,25-09-2025,25-09-2025,255,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
984172610983,Released  Steel Chair,0.0,Nos.,100.0,0.0,10-02-2026,10-02-2026,117,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
600200470262,Cut rails OFF SIZE,0.0,Kgs.,80.0,0.0,13-02-2026,13-02-2026,114,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539828670087,RELEASED DATA LOGGER SIRVEEN MAKE,2.0,Set,20000.0,40000.0,27-04-2026,,41,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
83049540,TNPL 80 GSM XEROX SHEETS SIZE A4 (297 X 210 MM) GSM 80.BRIGHTNESS-MILK WHITE. NOTE: 1. FIR....,0.0,THSND,360.2,0.0,09-10-2021,24-02-2022,1564,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83151412,STATIONERY LACES TAG COTTON 100 CMS LONG TO IS.8499/88.,2.0,HDS,38.6,77.2,09-10-2021,12-07-2022,1426,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,79.0,HDS,25.16,1987.64,02-05-2026,05-09-2025,36,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83903112,"PINS IN PACKETS OF 25 GMS, PLATED 2.5 CM LONG IS.5653/88 TO CSO/VOC NO. M.046.",29.0,Nos.,24.19,701.51,15-09-2025,02-12-2025,187,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83902314,OFFICE PASTE IN 75CC A BOTTLE TO IS 2257/62 TO CSO/VOC NO M.036.,49.0,Nos.,11.45,561.23,15-09-2025,11-09-2025,265,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
79338677,HONEY COMB TOWELS WHITE BLEACHED IS.854/91 VARIETY NO 3 OR IS.859/79 VARIETY NO 2 IN SIZE ....,95.0,Nos.,116.98,11113.1,02-05-2026,19-03-2026,36,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
83057213,FILE BOOKS FILE COVERS WITH 1.3cm WIDE TAPE AND TWO TAGS 50cm COVER THICK 250mm x 370mm TO....,195.0,Nos.,36.85,7186.5,02-05-2026,19-03-2026,36,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83056889,COVER 14 X 9 CMS (5 1/2 X 3 1/4). PRINT ON ONE SIDE AND CUT TO SHAPE AND MAKE TO PATTERN M....,57.0,HDS,25.57,1457.19,02-05-2026,01-04-2024,36,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83051661,G-49 ;83051661 ATTENDANCE REGISTER ; 9X12 B/S BOOKS Printing in Bi-lingual(Hindi and E....,420.0,Nos.,27.4,11506.28,02-05-2026,03-01-2026,36,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
83049400,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 210 X 297 MM (A4 SIZE) CONFORMING TO IS:14490/19....,2.5,THSND,429.06,1072.64,02-05-2026,05-05-2026,33,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
830314340011,"MV (N) G 97 B, CREDIT NOTE BOOK IN SIZE 12X5.2/3 (BOOKS) Text Printing on One side over 60....",2.0,Nos.,50.0,100.0,23-09-2022,,1353,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83045831,PAPER WRAPPING BROWN 61x86cm 34.1 KGS PER REAM OF 500 SHEETS 130 GSM TO IS. 6615/72.,1385.0,Nos.,3.68,5089.88,13-06-2025,14-11-2025,205,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83054121,INVOICE COVER MADE OUT OF BROWN WRAPPER DOUBLE IMPERIAL TO SIZE 23 X 10 CMS (8 1/4 X 4) GS....,0.0,Nos.,0.85,0.0,31-12-2022,10-02-2024,848,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83056841,"CONFIDENTIAL COVER 23 X 10 CMS (9 X 4"") GSM 170. PRINT ON FACE TO PATTERN.CUT AND MAKE SHA....",20.0,Nos.,1.15,23.0,31-12-2022,14-11-2025,205,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83055575,TWO QUIRE NOTE BOOK EACH OF 200 PAGES SIZE 33 CM LENGTH X 20.5 CM WIDTH PRINT WITH RULE IN....,40.0,Quire,199.04,7961.56,02-05-2026,05-05-2026,33,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83055587,BOOK RULED 1 QUIRE SIZE: 21CMS X 29.7CMS (TRIMMED) (50 LEAVES PER BOOK) PRINTING (1) ON CO....,116.0,Quire,32.48,3767.68,02-05-2026,05-05-2026,33,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83151837,TWINE WHITE 100 GRAMS A BALL TO CSO/VOC NO.J.042 IS.2413/1978,45.0,Nos.,17.78,800.1,31-12-2022,13-01-2023,1241,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
75544453,TWINE COUNTRY JUTE 3PLY TO IS.SPECN.NO.1912/84 VARIETY NO.6.,5.0,Kgs.,100.12,500.6,31-12-2022,31-12-2022,1254,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83058620,PAD DRAFT QUARTO IN 100 SHEETS OF SIZE 21.5 X 15.3 CMS PRINTING ONE SIDE ONLY IN 60 GSM WH....,30.0,Nos.,20.5,615.09,15-09-2025,05-05-2026,33,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83054133,ENVELOPES MADE OF BROWN WRAPPER DOUBLE IMPERIAL TO SIZE 46 X 16 CMS (18 1/2 X 6 3/4) GSM 1....,125.0,HDS,132.23,16528.75,02-05-2026,13-01-2023,36,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
83057225,FILE BOOKS FILE COVER WITH 1.3 CM WIDETAPE & 2 TAGS 50 CM OR OVER THIN 250 MM X 370 MM TO ....,670.0,Nos.,18.13,12146.39,02-05-2026,30-10-2025,36,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
83056828,"ENVELOPES BROWN, PLAIN, BLANK MEDIUM SIZE 35  X 14 CM (13- 1/4 X 5- 1/4"") GSM 175  PRINT O....",100.5,Dozen,19.66,1975.93,02-05-2026,10-02-2024,36,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83058308,OFFICE NOTE SHEET BLOCK WHITE 20 X 33 CMS PADS OF 100 LEAVES (RULED) TO GISO NO.E.020 A 00....,0.0,HDS,3638.0,0.0,17-08-2024,11-09-2025,269,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83049861,"11 X 12"" TWO PLY CONTINUOUS COMPUTER STATIONERY FAN FOLDED WITH SPROCKET HOLES ON BOTH SID....",0.0,THSND,1357.63,0.0,31-12-2022,21-07-2023,1052,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83048947,CONTINUOUS COMPUTER STATIONERY TWO PLY FAN FOLDED TO IS:12766/97 WITH DETACHABLE SPROCKET ....,0.0,THSND,1154.02,0.0,31-12-2022,31-07-2023,1042,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83048819,CONTINUOUS COMPUTER STATIONERY SINGLE PLY FAN FOLDED TO IS:12766/97 WITH DETACHABLE SPROCK....,0.0,THSND,564.61,0.0,31-12-2022,09-10-2023,972,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83049502,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 420 X 297 MM (A3 SIZE) CONFORMING TO IS:14490/19....,6.5,THSND,987.39,6418.05,02-05-2026,09-02-2026,36,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83040201,"11 X 12"" -3 PLY CONTINUOUS COMPUTER STATIONERY FANFOLD WITH SPROCKET HOLES ON BOTH SIDES S....",10.0,THSND,2228.38,22283.8,23-07-2025,11-11-2025,208,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
83055551,1)DESCRIPTION:BOOK RULED 4 QUIRE2)SIZE : 21CMS X 29.7 CMS (TRIMMED) (200 LEAVES PER BOOK)3....,49.0,Nos.,80.19,3929.26,02-05-2026,05-05-2026,33,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83042416,"PAPER DUPLICATING WHITE SEMI ABSORBENT SIZE A3,75 GSM TO 29.7 X 42 CM 9.35 KGS PER 1000 SH....",7.0,THSND,773.92,5417.46,13-06-2025,09-08-2023,359,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83055022,ST 47:- Challan Book A6 O/S Bks. Printing in Bi-lingual (Hindi and English as per specimen....,0.0,Nos.,250.0,0.0,01-11-2023,10-01-2024,879,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83070552,ST-47Stores Depot ChallanA4O/SBksPrinting in Bi-lingual (Hindi and English as per spe....,110.0,Nos.,47.07,5177.26,02-05-2026,05-05-2026,33,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83042428,"PAPER DUPLICATING WHITE A 4 SEMI-ABSORBENT 21cm x 29.7cm 75 GSM ,4.677 KGS.PER 1000 SHEETS....",0.0,THSND,318.9,0.0,08-01-2025,23-02-2026,104,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
83051454,83051454 ; G-6 L ; T.A JOURNAL / LARGE ; A4 B/S L Printing in Bi-lingual(Hindi and Eng....,1000.0,Nos.,0.42,420.0,15-09-2025,,265,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,0.0,Set,25200.0,0.0,04-02-2023,15-04-2024,783,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
509000760014,ON LINE UPS 1 KVA 36 VOLT WITH BATTERY & RACK,0.0,Nos.,18100.0,0.0,04-02-2023,11-11-2023,939,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560607110022,Professional Grade 24/7 Operation VDU 55 Inch Monitor,0.0,Nos.,169024.0,0.0,16-11-2023,25-11-2023,925,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
451786060399,Lead Acid Secondary Cell 12V 120 AH Maintenance Free VRLA BATTERY,0.0,Nos.,8666.0,0.0,04-02-2023,11-11-2023,939,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
430200024879,Digital Clamp meter  AC/DC with digital display counts t: 3 3/4 true RMS value suitable f....,0.0,Nos.,19700.0,0.0,14-02-2023,11-03-2023,1184,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
430200022573,Digital Multimeter RIshab make (Model 18-S),0.0,Nos.,10710.0,0.0,14-02-2023,15-06-2024,722,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
569013780010,RISHABH DIGITAL INSULATION TESTER OF MODEL NO INSU 10 OF RISHABH MAKE,0.0,Nos.,3035.0,0.0,14-02-2023,12-11-2024,572,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,0.0,Nos.,2077.0,0.0,01-01-2024,10-02-2024,848,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,0.0,Nos.,4077.0,0.0,02-03-2023,07-08-2023,1035,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56468039,LED RED Signal Aspect Main  Unit 110V AC retrofittable in existing CLS Housing and compati....,27.0,Nos.,7389.75,199523.25,02-02-2024,24-06-2025,348,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
56468052,LED Yellow signal Aspect main 110V AC retrofit table in existing CLS housing and compatibl....,15.0,Nos.,7088.85,106332.75,02-02-2024,14-03-2026,85,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
56468040,"LED Green signal Aspect main   110V AC, retrofit table in existing CSL housing and compati....",4.0,Nos.,8448.27,33793.08,02-02-2024,14-03-2026,85,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
549007661110,A TYPE FOUNDATION,0.0,Nos.,5491.0,0.0,08-03-2023,27-01-2025,496,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
466425160012,MS ROD ( 32MM),10.0,Nos.,3200.0,32000.0,09-03-2023,25-04-2023,1139,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
565002070017,ROD SOLID JOINT,0.0,Nos.,650.0,0.0,09-03-2023,21-04-2023,1143,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560608530020,single end screw joint for adjusting stroke with coupling,3.0,Nos.,735.0,2205.0,09-03-2023,17-09-2024,628,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
54211293,straight Arm Crank complete 300 x300 mm to  drg. No. SA-6135/M/Adv/alt-1,0.0,Nos.,1740.0,0.0,09-03-2023,03-07-2023,1070,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
551200320043,E TYPE LOCK WITH KEY(VARIOUS WARD ),0.0,Nos.,900.0,0.0,28-07-2023,13-12-2023,907,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
569001780227,DC DC Converter 24-40 VOLT/5Amp As Per RDSO SPECIFICATION No. RDSO/SPN/165/2012 OR LATEST ....,0.0,Nos.,24780.0,0.0,01-04-2023,02-05-2024,766,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
564800580012,DC DC CONVERTER 100-150 V/ 1 A (AMARA RAJA IPS),7.0,Nos.,24780.0,173460.0,21-04-2023,27-09-2025,253,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
560607106596,Fan less Industrial grade Embedded PC,0.0,Set,124096.0,0.0,15-07-2023,10-06-2024,727,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
783000511229,COMPUTER TABLE WITH CHAIR,0.0,Set,14450.0,0.0,25-05-2023,26-05-2023,1108,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567919880019,100-150V/1A DC DC CONVERTER MODULE SUITABLE FOR HBL MAKE IPS,3.0,Nos.,24780.0,74340.0,29-05-2023,17-08-2024,659,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
560600046685,RELAY RACK TO HOLD 168 RELAYS,0.0,Nos.,22880.0,0.0,23-12-2023,01-01-2024,888,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
501000260543,GI pipe 100mm dia 6 Mtrs long,0.0,MTR,838.8,0.0,08-03-2024,,821,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
501000263740,GI Pipe 50mm Dia 3.65mm Thick,0.0,MTR,343.0,0.0,23-12-2023,01-01-2024,888,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
501000260543,GI pipe 100mm dia 6 Mtrs long,0.0,MTR,838.0,0.0,23-12-2023,01-01-2024,888,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567912650010,RCC CABLE MARKERS AS PER DRAWING No.CSTE/CN/OFC/1,0.0,Nos.,166.29,0.0,04-02-2023,20-02-2025,472,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560608710010,PBT TERMINAL 60mm,0.0,Nos.,59.0,0.0,06-02-2023,26-12-2025,163,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
564800150091,ARA PBT TERMINAL 25MM,0.0,Nos.,44.0,0.0,06-02-2023,08-05-2024,760,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,0.0,Nos.,69.0,0.0,06-02-2023,27-09-2023,984,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539817400018,PPTC FUSE 2 Amps,0.0,Nos.,14.0,0.0,04-02-2023,22-02-2023,1201,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539817550016,PPTC Fuse 4 amps,0.0,Nos.,14.0,0.0,04-02-2023,19-04-2023,1145,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539817560010,PPTC Fuse 6 Amps,0.0,Nos.,14.0,0.0,04-02-2023,19-04-2023,1145,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560600046685,RELAY RACK TO HOLD 168 RELAYS,0.0,Nos.,22000.0,0.0,06-02-2023,06-09-2023,1005,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
501000260543,GI pipe 100mm dia 6 Mtrs long,0.0,MTR,205.0,0.0,13-02-2023,18-12-2024,536,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
501000263740,GI Pipe 50mm Dia 3.65mm Thick,0.0,MTR,52.0,0.0,13-02-2023,26-06-2023,1077,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
430200024879,Digital Clamp meter  AC/DC with digital display counts t: 3 3/4 true RMS value suitable f....,2.0,Nos.,24117.0,48234.0,22-11-2024,24-02-2025,468,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
430200022573,Digital Multimeter RIshab make (Model 18-S),0.0,Nos.,24996.0,0.0,22-11-2024,12-02-2025,480,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567902013437,Electronic Timer (Micro Controller Based) Relay 60 sec FSTDD:S61/2000 Time 60 sec CODE- AF....,2.0,Nos.,2213.0,4426.0,17-02-2023,07-07-2025,335,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
623500980059,DWC Pipe [Inner Dia 103.5mm & Outer Dia-120mm] WITH COUPLER FOR EVERY 6 MTRS,0.0,MTR,263.09,0.0,02-09-2023,10-04-2024,788,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539802824762,"DWC SPLIT PIPE 120/103mm dia, 2mtr long in already dug cable trenches as per drawing no.SK....",0.0,MTR,152.0,0.0,25-02-2023,26-10-2023,955,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,0.0,Nos.,232001.4,0.0,01-03-2023,06-11-2023,944,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567912760045,"Universal LED Lamp proving relay  QECX61 relay, 4F-4B,AC conforming to  BRS:941A STS/E/RE....",0.0,Nos.,3591.0,0.0,04-03-2023,12-03-2024,817,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
