PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe
563003510039,PROTECTION COVER FOR SWITCH EXTENSION BRACKET WITH FASTENERS.,Active,Active,13548.0,C,Operational
543600011679,OFFSET BRACKET CLS 140 mm Dia  & Calling on UNIT 90mm Dia,Active,Active,912.0,C,Operational
563002480040,LOCK SLIDES FOR TWS(220MM) POINT MACHINE 75MM,Slow Moving,Slow Moving,0.0,C,Operational
567927570024,TWS (220MM) 3 Point Safety Nut (SS-304) Ver.4,Active,Active,0.0,C,Operational
567927530026,POINT SWITCH DETECTION (PSD) DEVICE,Slow Moving,Slow Moving,0.0,C,Operational
560609510052,MOTORIZED BOOM MEETING POST FOR EOLB ( LC GATE ),Slow Moving,Slow Moving,0.0,C,Operational
560633360034,CABLE CLAMP ASSEMBLY FOR SLEEPER (GALVANIZED) 60KG(PTJ),Active,Monitor,0.0,C,Operational
543100060010,Surface Base,Active,Active,268109.35,B,Operational
565010000010,CLS Pole 3.6 Mts Long,Dead Stock,Dead Stock,0.0,C,Operational
565010000010,CLS Pole 3.6 Mts Long,Dead Stock,Dead Stock,0.0,C,Operational
565010000010,CLS Pole 3.6 Mts Long,Dead Stock,Dead Stock,0.0,C,Operational
565010000010,CLS Pole 3.6 Mts Long,Dead Stock,Dead Stock,0.0,C,Operational
565010000010,CLS Pole 3.6 Mts Long,Dead Stock,Dead Stock,0.0,C,Operational
565199140017,CLS Pole 4.6 Mts Long,Active,Active,178060.46,C,Operational
567906720010,Ladder With Platform and Shoe(3.6 Mts ),Active,Monitor,99465.8,C,Operational
567906730014,Ladder With Platform and Shoe(4.6 Mts ),Active,Active,163479.99,C,Operational
539810460010,CLS Unit 2 Aspect,Active,Active,179666.58,C,Operational
539810470015,CLS Unit 3 Aspect,Active,Active,489211.63,B,Operational
564700050013,Shunt Signal Position Light,Active,Monitor,7463.5,C,Operational
549006910010,Goods Warning Board,Slow Moving,Slow Moving,107800.0,C,Operational
567906740019,Relay Rack (56 Relay Hold Capacity ),Active,Active,202498.86,C,Operational
567906750013,Class A Lightening Protection.,Dead Stock,Dead Stock,0.0,C,Operational
567906760018,Relay Index Board,Slow Moving,Slow Moving,20000.0,C,Operational
539810480010,GI Pipe 50 MM Dia,Slow Moving,Slow Moving,4161.96,C,Operational
567906770012,Track Feed Battery Charger 110V/10AMPS,Active,Active,0.0,C,Operational
567906780017,Transformer Rectifier (TJ) 110VAc/24VDc/2A,Active,Active,0.0,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Active,194596.55,A,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Active,194596.55,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Active,1296472.9,A,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Active,1296472.9,A,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Active,286635.06,A,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Active,286635.06,B,Operational
56462050,Shunt LED as per RDSO      Specification SPECIFICATION   NO.   RDSO/SPN/153/2023 Revision ....,Active,Active,320113.83,C,Operational
56462050,Shunt LED as per RDSO      Specification SPECIFICATION   NO.   RDSO/SPN/153/2023 Revision ....,Active,Active,320113.83,B,Operational
56468027,Route LED  as per RDSO      Specifications SPECIFICATION   NO.   RDSO/SPN/153/2023 Revisio....,Active,Active,1205796.1,C,Operational
56468027,Route LED  as per RDSO      Specifications SPECIFICATION   NO.   RDSO/SPN/153/2023 Revisio....,Active,Active,1205796.1,A,Operational
539810490014,D Bracket Insulation set,Slow Moving,Very Slow Moving,0.0,C,Operational
539810500019,L Bracket Insulation Set,Slow Moving,Slow Moving,0.0,C,Operational
539810510013,Stretcher Bar Insulation Set,Slow Moving,Slow Moving,0.0,C,Operational
56468064,Calling on LED as per RDSO    Specifications SPECIFICATION   NO.   RDSO/SPN/153/2023 Revis....,Active,Monitor,149707.92,C,Operational
56468064,Calling on LED as per RDSO    Specifications SPECIFICATION   NO.   RDSO/SPN/153/2023 Revis....,Active,Monitor,149707.92,C,Operational
539810520018,SPD Data for HASSDAC/SSDAC,Slow Moving,Slow Moving,0.0,C,Operational
539810530012,SPD 24V DC for HASSDAC/SSDAC,Slow Moving,Slow Moving,0.0,C,Operational
539810540017,SPD 48V DC for HASSDAC/SSDAC,Slow Moving,Slow Moving,0.0,C,Operational
56509376,ARA TERMINAL BLOCK 25MM (SMALL) M6 PBT MAKE TO DRG  NO.SA.23741A/ALT-4 AND TO SPECN.IRS.S.....,Active,Active,959868.78,C,Operational
56509376,ARA TERMINAL BLOCK 25MM (SMALL) M6 PBT MAKE TO DRG  NO.SA.23741A/ALT-4 AND TO SPECN.IRS.S.....,Active,Active,959868.78,B,Operational
56509388,PBT TERMINAL 60MM TO RDSO DRG NO:SA23745 (ALT-5)TO SPECN IRS : S-75/2006 AMENDMENT .2. OR ....,Active,Active,1075957.28,C,Operational
56509388,PBT TERMINAL 60MM TO RDSO DRG NO:SA23745 (ALT-5)TO SPECN IRS : S-75/2006 AMENDMENT .2. OR ....,Active,Active,1075957.28,B,Operational
56509388,PBT TERMINAL 60MM TO RDSO DRG NO:SA23745 (ALT-5)TO SPECN IRS : S-75/2006 AMENDMENT .2. OR ....,Active,Active,1075957.28,C,Operational
567906790011,PBT FUSE BLOCK 60MM,Active,Active,778966.38,B,Operational
567906800016,Earth Electrode GI,Active,Active,286406.72,B,Operational
569001120010,Earth Electrode Copper 3M Long 17MM Dia For (197 Special Earth),Slow Moving,Slow Moving,128000.0,C,Operational
569001160018,EARTH ENHANCING COMPOUND (10KG BAG ) ONE NUMBER= 10KG Bags,Active,Monitor,0.0,C,Operational
569001150013,Copper Stripe 300X25X6MM ( MEEB ),Slow Moving,Slow Moving,8000.0,C,Operational
569001130014,Copper Strip 150X25/6MM( SEEB ),Slow Moving,Slow Moving,8775.0,C,Operational
569001170012,CURRENT REGULATOR (CR),Dead Stock,Dead Stock,0.0,C,Operational
569001140019,COPPER STRIP 200X25X6MM ( SEEB),Slow Moving,Very Slow Moving,0.0,C,Operational
567906810010,WEB Detector 710P ( CEL ),Dead Stock,Dead Stock,0.0,C,Operational
539810550011,SCC-1 Card (710P),Slow Moving,Slow Moving,0.0,C,Operational
539810560016,SCC-2 Card (710P),Slow Moving,Slow Moving,0.0,C,Operational
539810570010,MLB-1 ( CEL Make ),Dead Stock,Dead Stock,654900.0,B,Operational
539810580015,MLB-2 ( CEL Make ),Dead Stock,Dead Stock,654900.0,B,Operational
509041001511,Solar Panel 12V/35Watts,Active,Monitor,0.0,C,Operational
539810660011,RTU 64 Dig/16 Analog Inputs,Active,Monitor,543184.0,B,Operational
539810670016,Power Supply Arrangement for RTU and Battery 12V/42AH( 2Nos) with 10Amps (1 Nos)Charger,Dead Stock,Dead Stock,0.0,C,Operational
539810680010,GSM/GPRS Modem,Slow Moving,Slow Moving,0.0,C,Operational
539810690015,Event Logger Card (CEL Make),Dead Stock,Dead Stock,184080.0,C,Operational
539810700010,Modem Card ( CEL Make ),Slow Moving,Very Slow Moving,0.0,C,Operational
539810710014,Dc-Dc Converter Card ( CEL Make ),Dead Stock,Dead Stock,302080.0,B,Operational
565199150011,GI Pipe 100MM Dia/4.5MM thick( 6 Mts Long ),Active,Active,4302880.95,A,Operational
565000042810,Top Roller,Active,Monitor,35530.0,C,Operational
565010000010,Bottom Roller for LC gate,Active,Monitor,27265.0,C,Operational
565010000010,Bottom Roller for LC gate,Active,Monitor,27265.0,C,Operational
565010000010,Bottom Roller for LC gate,Active,Monitor,27265.0,C,Operational
565010000010,Bottom Roller for LC gate,Active,Monitor,27265.0,C,Operational
565010000010,Bottom Roller for LC gate,Active,Monitor,27265.0,C,Operational
556200010012,TRESTLES 2/4 WAY,Active,Monitor,114460.0,C,Operational
556200060015,Segments,Active,Monitor,56400.0,C,Operational
549009220016,Rodding 1 1/4 ( 6 Mts Long ),Active,Monitor,1976000.0,A,Operational
541000020015,Solid Joint 1 1/4,Active,Monitor,67200.0,C,Operational
542100010031,Adjustable Crank,Active,Monitor,102500.0,C,Operational
549006920015,Straight Arm Crank,Active,Monitor,150000.0,C,Operational
549006930010,Single End Screw Coupling Butt,Active,Monitor,2400.0,C,Operational
549006940014,Normal Crank / Ordinary Crank,Active,Monitor,16500.0,C,Operational
539820480017,T Joints 1 1/4'' Dia,Slow Moving,Very Slow Moving,0.0,C,Operational
539810770011,External Leased Line Modem,Slow Moving,Slow Moving,42480.0,C,Operational
520800070014,Thermo Shrinkable Joint Kit for Jointing Under Ground Quad Cable,Dead Stock,Dead Stock,0.0,C,Operational
549006960013,Software CD for RTU,Slow Moving,Slow Moving,0.0,C,Operational
567906890017,RTU 32 Dig/16 Analog Inputs,Active,Monitor,0.0,C,Operational
549006970018,Isolation Transformer 470:470 Ohms,Dead Stock,Dead Stock,0.0,C,Operational
549006980012,Power Supply Arrangement for RTU and Battery 12V/40AH( 2Nos) with 7Amps (1 Nos)Charger,Dead Stock,Dead Stock,0.0,C,Operational
56500026,APPRATUS CASE GRS TYPE Full Box,Active,Active,486330.0,B,Operational
56500026,APPRATUS CASE GRS TYPE Full Box,Active,Active,486330.0,C,Operational
56500464,APPARATUS CASE HALF GRS TYPE,Active,Active,1995357.4,A,Operational
567906900011,"SPD B&C with Enclosure Box (OBO, PHOENIX Make)",Active,Active,1593118.28,A,Operational
567900800018,SPD Class-'D' 24V Dc With Enclosure Box,Active,Active,137126.86,C,Operational
539820490011,SPD  Class 'D' 110V AC/DC With Enclosure  Box,Active,Active,136800.0,C,Operational
567906930015,Inverter 24V DC/110V AC/0.5KVA,Slow Moving,Slow Moving,0.0,C,Operational
539810780016,DWC Pipe 103.5MM dia ( 6 Mts Long ),Active,Active,209548.35,B,Operational
551200010017,"E Type Lock with key (RDSO Drg no.SA-3377/M,RDSO specno.IRS:S-30/64).",Active,Active,13147.69,C,Operational
56301571,ROTARY TYPE  POINT MACHINE110V 143MM stroke,Slow Moving,Very Slow Moving,0.0,C,Operational
56301571,ROTARY TYPE  POINT MACHINE110V 143MM stroke,Slow Moving,Very Slow Moving,0.0,C,Operational
539801820013,Point CT Box ( Iron ),Dead Stock,Dead Stock,0.0,C,Operational
54253561,KEY LOCK HAND PLUNGER TYPE COMPLETE WITH OUT KEY LOCKS TOWARDS 1 TO 8 TO DRAWING SA 3149/M....,Slow Moving,Slow Moving,0.0,C,Operational
54253561,KEY LOCK HAND PLUNGER TYPE COMPLETE WITH OUT KEY LOCKS TOWARDS 1 TO 8 TO DRAWING SA 3149/M....,Slow Moving,Slow Moving,0.0,C,Operational
567912690018,SMPS BASED IPS FOR LC GATE WITH ALL ACCESSORIES  & VRLA BATTERIES ( 55+5 NOS),Slow Moving,Slow Moving,0.0,C,Operational
567906990012,SMPS Based IPS for LC Gate W/o. VRLA Battery,Slow Moving,Slow Moving,0.0,C,Operational
560604290013,Earth leakage detector with frame,Dead Stock,Dead Stock,0.0,C,Operational
541000030010,Single Ground Frame,Active,Monitor,46000.0,C,Operational
56119537,CABLE SIZE OF  2C X 2.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING   HEAVY DUTY UNDE....,Slow Moving,Slow Moving,0.0,C,Operational
56119537,CABLE SIZE OF  2C X 2.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING   HEAVY DUTY UNDE....,Slow Moving,Slow Moving,0.0,C,Operational
56509959,CABLE 12C X 1.5 SQ.MM PVC INSULATING CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER GROUND ....,Active,Monitor,0.0,C,Operational
56509959,CABLE 12C X 1.5 SQ.MM PVC INSULATING CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER GROUND ....,Active,Monitor,0.0,C,Operational
56501006,CABLE SIZE OF 24C X 1.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER ....,Active,Active,0.0,C,Operational
56501006,CABLE SIZE OF 24C X 1.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER ....,Active,Active,0.0,C,Operational
56501018,CABLE SIZE OF 30C X 1.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNSCRE....,Slow Moving,Slow Moving,0.0,C,Operational
56501018,CABLE SIZE OF 30C X 1.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNSCRE....,Slow Moving,Slow Moving,0.0,C,Operational
56509960,CABLE 2C X 25 SQ.MM ( Power Cable ) PVC INSULATED ARMOURED UN SCREENED UNDER GROUND ALUMIN....,Slow Moving,Slow Moving,0.0,C,Operational
56509960,CABLE 2C X 25 SQ.MM ( Power Cable ) PVC INSULATED ARMOURED UN SCREENED UNDER GROUND ALUMIN....,Slow Moving,Slow Moving,0.0,C,Operational
56110029,POWER CABLE 3C X 10SQ.MM PVC INSULATED ARMOURED UNSCREENED UNDERGROUND CABLE.,Slow Moving,Slow Moving,0.0,C,Operational
56110029,POWER CABLE 3C X 10SQ.MM PVC INSULATED ARMOURED UNSCREENED UNDERGROUND CABLE.,Slow Moving,Slow Moving,0.0,C,Operational
56119033,CABLE SIZE OF 19C X 1.5 SQ.MM PVC INSULATED ARMOURED UNSCREENED RAILWAY SIGNALLING CABLE  ....,Slow Moving,Slow Moving,0.0,C,Operational
56119033,CABLE SIZE OF 19C X 1.5 SQ.MM PVC INSULATED ARMOURED UNSCREENED RAILWAY SIGNALLING CABLE  ....,Slow Moving,Slow Moving,0.0,C,Operational
56450229,"RELAY AC IMMUNE PLUG IN TYPE STYLE QTA2 CONFORMING TO BRS - 939A,BRS.966 (APPENDIX F-21) &....",Active,Monitor,0.0,B,Operational
56450229,"RELAY AC IMMUNE PLUG IN TYPE STYLE QTA2 CONFORMING TO BRS - 939A,BRS.966 (APPENDIX F-21) &....",Active,Monitor,0.0,C,Operational
56451027,RELAY AC IMMUNE PLUG IN TYPE STYLE QBCA1  CONFORMING TO BRS - 943 IRS.S.34 & IRS.S.23 OR L....,Active,Active,0.0,C,Operational
56451027,RELAY AC IMMUNE PLUG IN TYPE STYLE QBCA1  CONFORMING TO BRS - 943 IRS.S.34 & IRS.S.23 OR L....,Active,Active,0.0,C,Operational
56986130,RELAY STYLE QBAT 2F/2B DC TRACK,Slow Moving,Slow Moving,0.0,C,Operational
56986130,RELAY STYLE QBAT 2F/2B DC TRACK,Slow Moving,Slow Moving,0.0,C,Operational
564520370017,Relay AC LED ECR QECX61,Active,Active,0.0,C,Operational
565199160016,ND Fuse 2 Amps,Slow Moving,Slow Moving,3947.9,C,Operational
565199170010,ND Fuse 4 Amps,Dead Stock,Dead Stock,0.0,C,Operational
56502540,ND Fuse 6 Amps capacity,Dead Stock,Dead Stock,0.0,C,Operational
56502540,ND Fuse 6 Amps capacity,Dead Stock,Dead Stock,0.0,C,Operational
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION (143mm),Slow Moving,Slow Moving,90944.78,C,Operational
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION (143mm),Slow Moving,Slow Moving,90944.78,C,Operational
720816080016,Megger 500V  Model MC941 analog,Slow Moving,Very Slow Moving,0.0,C,Operational
539810790010,Multi meter 18S/FLUKE,Active,Monitor,0.0,C,Operational
560403210014,HASSDAC (GG Tronics Make ) Complete Set,Dead Stock,Dead Stock,0.0,C,Operational
560403220019,CEL MAKE HASSDAC COMPLETE SETS[HASSDAC].Make;-CEL ( One Set consist of 1) field equipment ....,Slow Moving,Slow Moving,0.0,C,Operational
567907000019,DC- DC CONVERTER 110VDC/24VDC/5AMPS,Dead Stock,Dead Stock,96000.0,C,Operational
539810800015,CPVC PIPE 25MM DIA ( 3 Mts LONG ),Slow Moving,Slow Moving,29678.73,C,Operational
539810810010,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM (UN ARMOURED ),Slow Moving,Slow Moving,118859.64,C,Operational
539810820014,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM ( ARMOURED),Dead Stock,Dead Stock,338000.0,B,Operational
541000040014,' A ' TYPE FOUNDATION FOR LC GATE,Active,Monitor,1452918.6,A,Operational
570100720012,EPSON-LX-310 DOT MATRIX PRINTER,Slow Moving,Slow Moving,0.0,C,Operational
539812050017,APP Case RTU BOX,Active,Active,724556.69,B,Operational
56500142,RELAY QNA1 ACI 8F/8B,Active,Active,3814837.39,C,Operational
56500142,RELAY QNA1 ACI 8F/8B,Active,Active,3814837.39,A,Operational
567909270014,SMPS BASED IPS FOR STATION     ( 4 Rd ),Dead Stock,Dead Stock,0.0,C,Operational
509000341650,VRLA Battery FOR LC GATE MINI IPS 2V/ 200AH ( ONE SET CONSIST OF 60 Nos OF BATTERY WITH ....,Slow Moving,Very Slow Moving,0.0,C,Operational
560405910015,RELAY QN1K ( 1000 Ohms ) 6F/6B,Dead Stock,Dead Stock,0.0,C,Operational
56508116,RELAY QN1 8F/8B PLUG IN TYPE,Active,Active,0.0,A,Operational
56508116,RELAY QN1 8F/8B PLUG IN TYPE,Active,Active,0.0,C,Operational
563047190014,Tool Kit For IRS Point Machine 143MM (or) 220MM,Slow Moving,Slow Moving,0.0,C,Operational
432305060018,DISTILLED WATER  PLANT WITH TWO DETACHABLE HEATING ELEMENTS OF 1500 WATTS WITH FIBRE TANK ....,Dead Stock,Dead Stock,0.0,C,Operational
567911850026,SMPS based IPS for 6 road Station with  all accessories,Slow Moving,Very Slow Moving,0.0,C,Operational
567912650010,RCC CABLE MARKERS AS PER DRAWING No.CSTE/CN/OFC/1,Slow Moving,Slow Moving,26918.1,C,Operational
567912780019,DC-DC CONVERTER CARD 24V-32V/10AMPS FOR HBL MAKE IPS,Active,Active,0.0,C,Operational
56450217,RELAYS  QSPAI  SPECIAL; CONTACT 8F/4B  TYPE- METAL TO  CARBON -QSPAI- CONFIRMATION SPECN. ....,Active,Monitor,204093.0,B,Operational
56450217,RELAYS  QSPAI  SPECIAL; CONTACT 8F/4B  TYPE- METAL TO  CARBON -QSPAI- CONFIRMATION SPECN. ....,Active,Monitor,204093.0,C,Operational
567913080017,DC-DC CONVERTER CARD 24V-32V/5AMPS (MAKE; AMARARAJA  IPS ),Slow Moving,Very Slow Moving,262448.28,B,Operational
567913090011,DC-DC CONVERTER CARD 100-150V/1AMPS (MAKE; AMARARAJA  IPS ),Slow Moving,Very Slow Moving,49560.0,C,Operational
567913100016,DC- DC CONVERTER CARD 24-32V/5AMPS. (STATCON MAKE IPS),Slow Moving,Very Slow Moving,35399.21,C,Operational
567913110010,DC- DC CONVERTER CARD 24-32V/10 AMPS. (STATCON MAKE IPS),Slow Moving,Very Slow Moving,0.0,C,Operational
567913120015,DC- DC CONVERTER CARD 100-150V/1 AMPS. (STATCON MAKE IPS),Active,Active,0.0,C,Operational
567913210016,DC- DC CONVERTER CARD 24-32V/5 AMPS. (SUKHILA MAKE IPS),Slow Moving,Slow Moving,0.0,C,Operational
567913220010,DC- DC CONVERTER CARD 24-32V/10 AMPS. (SUKHILA MAKE IPS),Slow Moving,Slow Moving,0.0,C,Operational
567913390018,DC- DC CONVERTER CARD 24V-40V/10AMPS. (HBL MAKE IPS),Slow Moving,Slow Moving,0.0,C,Operational
567913410017,"MAIN LED SIGNAL 3 ASPECT (ONE SET CONSIST  OF ONE RED, ONE GREEN & ONE YELLOW )",Dead Stock,Dead Stock,0.0,C,Operational
569009550016,FIRE ALARM HEAT AND SMOKE MULTI SENSOR as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Very Slow Moving,105350.0,C,Operational
569009560010,FIRE ALARM PROBE TYPE BI-METALIC FIXED TEMPERATURE HEAT DETECTOR as per RDSO/SPN /217 /201....,Slow Moving,Very Slow Moving,9535.2,C,Operational
569009570015,FIRE ALARM ASPERATING(AIR SAMPLING) TYPE SMOKE DETECTOR as per RDSO/SPN /217 /2018 ver-2 o....,Slow Moving,Slow Moving,0.0,C,Operational
569009580010,FIRE ALARM POWER SUPPLY BOARD as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Slow Moving,22159.0,C,Operational
569009590014,FIRE ALARM MANUAL CALL POINT as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Very Slow Moving,6235.0,C,Operational
569009600019,FIRE ALARM ZONE MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Very Slow Moving,6235.0,C,Operational
569009610013,FIRE ALARM POWER DISTRIBUTION PANEL 5A/2AMPS as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Very Slow Moving,36318.0,C,Operational
569009620018,FIRE ALARM CONTROL MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Slow Moving,39726.2,C,Operational
569009630012,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING WITH CONTROL PANEL as per RDSO/SPN /217 /2....,Dead Stock,Dead Stock,0.0,C,Operational
569009640017,FIRE ALARM CONDUIT PVC PIPE(25MM 3 MTS LONG),Dead Stock,Dead Stock,0.0,C,Operational
569009650011,FIRE ALARM UV/IR FLAME DETECTOR as per RDSO/SPN /217 /2018 ver-2 or latest.,Slow Moving,Very Slow Moving,150947.8,C,Operational
569009660016,FIRE ALARM RESETTABLE TYPE ANALOGUE LHS CABLE as per RDSO/SPN /217 /2018 ver-2 or latest.,Slow Moving,Very Slow Moving,0.0,C,Operational
569009670010,FIRE ALARM ADDRESSABLE/MONITOR MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Very Slow Moving,6236.0,C,Operational
569009680015,FIRE ALARM MOTHER BOARD  as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Slow Moving,62088.67,C,Operational
569009690010,FIRE ALARM RELAY MODULE WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,Dead Stock,Dead Stock,0.0,C,Operational
569009700014,0144-FIRE ALARM FAULT ISOLATOR WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,Dead Stock,Dead Stock,0.0,C,Operational
567913460010,0145.FIRE ALARM ADDRESSABLE FIRE ALARM  PANEL WITH ALL ACCESSORIES as per RDSO/SPN /217 /2....,Dead Stock,Dead Stock,0.0,C,Operational
567913470014,FIRE ALARM SOUNDER CUM STROBE 24V as per RDSO/SPN /217 /2018 ver-2 or latest.,Dead Stock,Dead Stock,0.0,C,Operational
860130660010,FIRE EXTINGUISHER CO2  ( CAPACITY 4.5 KG ),Dead Stock,Dead Stock,0.0,C,Operational
56985800,ELECTRONIC TIME DELAY  60 SECOND,Active,Active,22130.0,C,Operational
56985800,ELECTRONIC TIME DELAY  60 SECOND,Active,Active,22130.0,C,Operational
56220509,ELECTRONIC TIME DELAY  120 SECOND,Active,Active,11065.0,C,Operational
56220509,ELECTRONIC TIME DELAY  120 SECOND,Active,Active,11065.0,C,Operational
567914510019,ELECTRIC KEY TRANSMITTER(EKT) Rotary type,Active,Active,78964.21,C,Operational
569011960019,FIRE ALARM MULTI SENSOR DETECTOR DUAL OPTICAL/THERMAL WITH ROTARIES AND BACK BOXES INCLUDI....,Dead Stock,Dead Stock,0.0,C,Operational
569012500016,FIRE ALARM LOOP CARD as per RDSO/SPN /217 /2021 ver-3 or latest.,Slow Moving,Very Slow Moving,376398.0,B,Operational
567915180015,DC- DC CONVERTER CARD 24-32V/10AMPS. (AMARARAJA MAKE IPS),Active,Active,692507.85,B,Operational
567901370019,MAIN LED SIGNAL (ONE SET CONSIST OF ONE RED & ONE YELLOW),Dead Stock,Dead Stock,0.0,C,Operational
567904080016,"SPECIAL EARTH COMPLETE SET ( EARTH ELECTRODE 3MTRS. -1 No, earth enhancing compound -3No,M....",Active,Monitor,208835.71,C,Operational
539897026696,Eearthing (Ring type) for EI/IPS equipments and other equipments which consists of the fol....,Active,Active,0.0,C,Operational
569005400012,SUPPLY OF 1:1 VF ISOLATION TRANSFORMERS (470:600),Dead Stock,Dead Stock,0.0,C,Operational
563047080014,POINT MACHINE For Thick Web Switch (TWS) 220MM,Slow Moving,Slow Moving,0.0,C,Operational
563047080014,POINT MACHINE For Thick Web Switch (TWS) 220MM,Slow Moving,Slow Moving,0.0,C,Operational
563047090019,Ground Connection For IRS Point Machine TWS 220 MM ( Complete set ),Slow Moving,Slow Moving,0.0,C,Operational
563047090019,Ground Connection For IRS Point Machine TWS 220 MM ( Complete set ),Slow Moving,Slow Moving,0.0,C,Operational
729026570012,Maintenance Tool Kit (Stanley Telecommunication Tools) Model No-STHT89883-8(89-883),Dead Stock,Dead Stock,0.0,C,Operational
729026630010,Portable Cable Fault Locator (Stanlay) Model No-ST 25.,Slow Moving,Slow Moving,0.0,C,Operational
539885200027,B TYPE CHOKE AS PER RDSO APEC.NO. IRS.S.65-83 WITH LATEST AMENDMENT-3,Active,Active,8719.79,C,Operational
569008180011,TRACK LEAD JUNCTION BOX FRP TYPE,Active,Active,797732.01,B,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Monitor,2574186.91,B,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Monitor,2574186.91,A,Operational
564600010017,MULTI LAMP ROUTE INDICATOR (LED MATRIX TYPE ),Slow Moving,Very Slow Moving,0.0,C,Operational
564600010017,MULTI LAMP ROUTE INDICATOR (LED MATRIX TYPE ),Slow Moving,Very Slow Moving,0.0,C,Operational
521100810024,E1 Converter (V.21 to E1-Converter) with necessary connected equipment,Dead Stock,Dead Stock,118448.4,C,Operational
539897080010,Relay QNA1K 6F/6B,Active,Active,761105.0,B,Operational
565199840120,Supply of Central Monitoring Unit(CMU)as per RDSO Spec.IRS.S:99/2006,Dead Stock,Dead Stock,0.0,C,Operational
565199840131,Client PC for interfacing to CMU and CRIS server.,Dead Stock,Dead Stock,0.0,C,Operational
565002570026,Supply of Dual Card E1 to RS232 converter for Data logger,Dead Stock,Dead Stock,0.0,C,Operational
529003330031,Supply of 24 Port Unmanaged LAN switch of D Link make,Dead Stock,Dead Stock,0.0,C,Operational
539804489642,Supply of L2-24 Port managed LAN switch of D Link make,Dead Stock,Dead Stock,0.0,C,Operational
569029430028,Supply of Firewall as per Spec.A5,Dead Stock,Dead Stock,0.0,C,Operational
420295636237,Supply of 4 Port KVM Switch,Dead Stock,Dead Stock,0.0,C,Operational
500100160020,Supply of 24V E1 extender at the existing Data logger end,Dead Stock,Dead Stock,87360.0,C,Operational
500100170024,Supply of 48Volts E1 extender at the OFC end,Dead Stock,Dead Stock,87360.0,C,Operational
539802674181,Supply of 42 U Rack,Dead Stock,Dead Stock,0.0,C,Operational
541500010187,Supply of Signal status monitoring Software,Slow Moving,Very Slow Moving,0.0,C,Operational
527900251898,Supply of Network status monitoring software,Slow Moving,Very Slow Moving,0.0,C,Operational
430200027110,Digital Multi-meter MECO 171B+TRMS 10000KHz,Slow Moving,Slow Moving,0.0,C,Operational
430200027121,Digital Clamp meter MECO 1008 TRMS,Slow Moving,Slow Moving,0.0,C,Operational
565199402140,Supply of Multi Port Front end processor along with 1 no dual card E1 Modem as per RDSO Sp....,Dead Stock,Dead Stock,0.0,C,Operational
561548480593,VRLA Battery for IPS 110V/120AH (One set consist of 2V/120AH-60Nos(55+5),Slow Moving,Very Slow Moving,0.0,C,Operational
