PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
469039160010,COPPER CATENARY WIRE,Rationalize,465500.0,Slow Moving,Operational,465500.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469041530014,Measuring tape 15m long,Dispose,250.0,Dead Stock,Operational,250.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469043549610,Honda Generator/HONDA GENERATOR FORTABLE (1.4-1.6KVA),Dispose,8000.0,Dead Stock,Operational,8000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469056800016,BLOCK INSTRUMENT FM TYPE,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
470500470058,INVERTER 1 KVA for AMARA RAJA IPS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
47200054/47200250,Transformer 230/110V  - 1 KVA,Monitor,13095.64,,Strategic,13095.64,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Retain,21831.88,Active,Operational,21831.88,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
500100160020,Supply of 24V E1 extender at the existing Data logger end,Dispose,87360.0,Dead Stock,Operational,87360.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
500100170024,Supply of 48Volts E1 extender at the OFC end,Dispose,87360.0,Dead Stock,Operational,87360.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501000184190,SMF BATTERY (Sealed Maintenance Free)  12V 7AH,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50132453,Telephone card 3 Way 1.5m long,Monitor,0.0,,Strategic,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50132600,Telephone card 3 Way 1.5m long,Monitor,0.0,,Strategic,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50210014,Emergency Socket Box,Monitor,740695.44,,Strategic,740695.44,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502301210035,SIGNAL POST TELEPHONE (SPT)SYSTEM WITH TALK BACK UP FACILITY WORKING VOLTAGE  24V DC,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50231832/50231881,Telephone Electronic Push Button,Monitor,540504.9,,Strategic,540504.9,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50231959,Telephone Electronic Push Button   main - Extn .1+1,Monitor,646750.0,,Strategic,646750.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50232356/50232319,Magneto telephone,Procure Immediately,598135.2,,Strategic,598135.2,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50353603,Portable 4 wire Emergency Control Telephone with six pin flat type socket,Monitor,470112.0,,Strategic,470112.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50360693/50370110,4 wire way station control telephone RDSO/SPN IRS.TC.38/97 with latest amendment,Monitor,817338.8,,Strategic,817338.8,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50370080,4 Wire DTMP Way Station Equipment,Monitor,624456.0,,Strategic,624456.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50540324,Lead Acid Stationary Secondary Cells  - 2V/80 AH,Procure Immediately,267725.47,Active,Operational,267725.47,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50540324,Lead Acid Stationary Secondary Cells  - 2V/80 AH,Procure Immediately,2574186.91,Active,Operational,2574186.91,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50541523,Lead Acid Stationary Secondary Cells  - 2V/120 AH,Procure Immediately,2280080.58,Slow Moving,Operational,2280080.58,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50541523,Lead Acid Stationary Secondary Cells  - 2V/120 AH,Procure Immediately,288631.92,Slow Moving,Operational,288631.92,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50550081,Lead Acid Stationary Secondary Cells  - 2V/200 AH,Procure Immediately,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50550081,Lead Acid Stationary Secondary Cells  - 2V/200 AH,Procure Immediately,2460686.09,Active,Operational,2460686.09,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
508500011007,"PVC warning tape colour orange, width 250 mm (10) by printing with black letters  Indian R....",Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000341650,VRLA Battery FOR LC GATE MINI IPS 2V/ 200AH ( ONE SET CONSIST OF 60 Nos OF BATTERY WITH ....,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000547033,NI PANEL DOUBLE LINE  WITH RELAYS,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50901126,Lead Acid Batteries  - 4V/12 AH,Procure Immediately,0.0,,Strategic,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509041001511,Solar Panel 12V/35Watts,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520800070014,Thermo Shrinkable Joint Kit for Jointing Under Ground Quad Cable,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100810024,E1 Converter (V.21 to E1-Converter) with necessary connected equipment,Dispose,118448.4,Dead Stock,Operational,118448.4,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
52156576/56500452,Battery charger 230V AC 110V DC 30A,Procure Immediately,417130.0,,Strategic,417130.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
52156618/56509935,Battery charger 230V  AC/24V DC-20A,Procure Immediately,0.0,,Strategic,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
522001270040,Thumb Switch 3 Position,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900251898,Supply of Network status monitoring software,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529003330031,Supply of 24 Port Unmanaged LAN switch of D Link make,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539800431207,GI LOCK,Dispose,55.0,Dead Stock,Operational,55.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801820013,Point CT Box ( Iron ),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802674181,Supply of 42 U Rack,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802997309,Digital Insulation Tester(Megger),Retain,19010.93,Active,Operational,19010.93,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803844690,SGE (B/I)BLOCK BELL EQUIPMENT 24V DC,Dispose,73018.4,Dead Stock,Operational,73018.4,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804489642,Supply of L2-24 Port managed LAN switch of D Link make,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807240018,TIMER RELAY 30 SECOND,Dispose,53650.0,Dead Stock,Operational,53650.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807250012,RELAY QBCA1 2F(HD)/4B,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807260017,Relay QNA1K 6F-6B (1000 Ohms),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807270011,Relay AC LED ECR QECX61 ( 4F/4B ),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807340013,"Track Feed Resistance ( 0-30 Ohms)Tapping at 2,4,8,16 Ohms",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807350018,Track Feed Battery Charger 110V/10AMPS,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807370017,Road Warning LED RED ( RWS ),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807380011,Road Warning LED Yellow ( RWS ),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807450013,Transmitter Insert,Dispose,700.0,Dead Stock,Operational,700.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807460018,Dot Matrix printer,Dispose,24303.0,Dead Stock,Operational,24303.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807470012,IRS POINT MACHINE 143MM IP-67/400V ACI.,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807480017,Train Shunt Meter,Retain,18711.0,Active,Operational,18711.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807490011,Measuring Tape 5 Mts Long,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807500016,Hacksaw Frame 300MM,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807510010,Long Nose Plier 6 inch,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807520015,Cutting Plier 8 Inch,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807530010,Infrared Handheld Thermo Meter ( FLUKE ),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807540014,Megger MC 941 ( analog Insulation Tester ),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807550019,Digital Multi Meter Rish-15S,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807560013,SPT ( Signal Post Telephone 24VDC ),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539807570018,Insulation test Megger (Yokins) Handle Type,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810450016,Point Test Gauge,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810460010,CLS Unit 2 Aspect,Retain,179666.58,Active,Operational,179666.58,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810470015,CLS Unit 3 Aspect,Retain,489211.63,Active,Operational,489211.63,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810480010,GI Pipe 50 MM Dia,Rationalize,4161.96,Slow Moving,Operational,4161.96,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810490014,D Bracket Insulation set,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810500019,L Bracket Insulation Set,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810510013,Stretcher Bar Insulation Set,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810520018,SPD Data for HASSDAC/SSDAC,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810530012,SPD 24V DC for HASSDAC/SSDAC,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810540017,SPD 48V DC for HASSDAC/SSDAC,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810550011,SCC-1 Card (710P),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810560016,SCC-2 Card (710P),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810570010,MLB-1 ( CEL Make ),Dispose,654900.0,Dead Stock,Operational,654900.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810580015,MLB-2 ( CEL Make ),Dispose,654900.0,Dead Stock,Operational,654900.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810660011,RTU 64 Dig/16 Analog Inputs,Retain,543184.0,Active,Operational,543184.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810670016,Power Supply Arrangement for RTU and Battery 12V/42AH( 2Nos) with 10Amps (1 Nos)Charger,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810680010,GSM/GPRS Modem,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810690015,Event Logger Card (CEL Make),Dispose,184080.0,Dead Stock,Operational,184080.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810700010,Modem Card ( CEL Make ),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810710014,Dc-Dc Converter Card ( CEL Make ),Dispose,302080.0,Dead Stock,Operational,302080.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810770011,External Leased Line Modem,Rationalize,42480.0,Slow Moving,Operational,42480.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810780016,DWC Pipe 103.5MM dia ( 6 Mts Long ),Retain,209548.35,Active,Operational,209548.35,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810790010,Multi meter 18S/FLUKE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810800015,CPVC PIPE 25MM DIA ( 3 Mts LONG ),Rationalize,29678.73,Slow Moving,Operational,29678.73,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810810010,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM (UN ARMOURED ),Rationalize,118859.64,Slow Moving,Operational,118859.64,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810820014,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM ( ARMOURED),Dispose,338000.0,Dead Stock,Operational,338000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812050017,APP Case RTU BOX,Retain,724556.69,Active,Operational,724556.69,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812600017,MAINTAINER HEAD LAMP,Retain,21608.0,Active,Operational,21608.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539814601542,SMR Module 110V/20 Amps for STATCON MAKE IPS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539814601645,SMR Module 110V/20 Amps for HBL make IPS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539815021200,LED 5MM ASSEMBLY FOR PANEL (Various colours ),Rationalize,27250.0,Slow Moving,Operational,27250.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539819581193,Surge Protective Device(SPD) Life Tester,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539820480017,T Joints 1 1/4'' Dia,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539820490011,SPD  Class 'D' 110V AC/DC With Enclosure  Box,Retain,136800.0,Active,Operational,136800.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539820960015,Annunciator 8 Way,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539820980014,NYLON RAIN COAT,Retain,3199.0,Active,Operational,3199.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539829590257,INVERTER 2KVA for HBL make IPS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539829680155,SMR Module 110V/20 Amps for AMARA RAJA IPS,Retain,499917.96,Active,Operational,499917.96,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539832391197,DC-DC Converter 12-28V  5Amps for STATCON ENERGIAA make IPS,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539832391203,DC-DC Converter 40-100V 1Amps for STATCON ENERGIAA make IPS,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539832391215,DC-DC Converter 24-32V 5Amps for STATCON ENERGIAA make IPS,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539838630104,KLCR Box for 4 Way,Retain,2311478.4,Active,Operational,2311478.4,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539850660060,INVERTER 1.5 KVA for STATCON IPS,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539851510020,Fit & Forget Bond wire 2mtr long,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539851560035,Fit & Forget Bond Wire 1.5 mtr long(4mm Dia),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539857910123,HEAVY DUTY DRILLING MACHINE(OJASVI MAKE-MODEL-MG50-O),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863180044,Annunciator 12 Way,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539868610077,Fit and Forget Lead wire 4.5 mtr 4 MM DIA,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539872310044,FIT AND FORGET BOND WIRE 3 METER LONG 4MM DIA,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539883630791,I/O CARD PIO3C (PIO2-LOG) FOR EI KYOSON,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539883712023,Hardware items in connection with Alteration of Electronic interlocking (1) E-P5 SUBRACKWI....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539885200027,B TYPE CHOKE AS PER RDSO APEC.NO. IRS.S.65-83 WITH LATEST AMENDMENT-3,Retain,8719.79,Active,Operational,8719.79,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539895630018,TLD BOX ( FRP TYPE ),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896330109,Insulation for 220mm Point Machine Ground Connections. and One set consists of :- 1. Insul....,Retain,303325.1,Active,Operational,303325.1,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896330146,Insulation for 220mm Point Machine Ground Connections. and One set consists of :- 1. Insul....,Retain,128480.0,Active,Operational,128480.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896770973,Integrated Electronic Cable Route Locator,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896830301,"ND Fuse Cylindeical Various ratting(2A,4A,6A,10A,16A,20A)",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897026696,Eearthing (Ring type) for EI/IPS equipments and other equipments which consists of the fol....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897080010,Relay QNA1K 6F/6B,Retain,761105.0,Active,Operational,761105.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897650320,Track Feed Resistance (0-30 Ohms),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
540100550027,"Microprocessor Based SSBPAC(D) for S/L including relay rack, without relays(1set=2nos)",Retain,1311875.0,Active,Operational,1311875.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541000020015,Solid Joint 1 1/4,Retain,67200.0,Active,Operational,67200.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541000030010,Single Ground Frame,Retain,46000.0,Active,Operational,46000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541000040014,' A ' TYPE FOUNDATION FOR LC GATE,Retain,1452918.6,Active,Operational,1452918.6,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541500010187,Supply of Signal status monitoring Software,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542100010031,Adjustable Crank,Retain,102500.0,Active,Operational,102500.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218842111,EOLB with Boom Assembly (9.76 octagonal),Retain,465000.0,Active,Operational,465000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218842263,Control Panel for EOLB,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54252222,E-TYPE LOCK,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54253561,Hand Plungerlock with key,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54253561,Hand Plungerlock with key,Monitor,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543100060010,Surface Base,Retain,268109.35,Active,Operational,268109.35,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543600011679,OFFSET BRACKET CLS 140 mm Dia  & Calling on UNIT 90mm Dia,Retain,912.0,Active,Operational,912.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
